"articleID","attributes","record"
65827,"pubYear","1997"
65827,"journal","Research on Social Work Practice"
65827,"author","Cheetham, J."
66003,"pubYear","1997"
66003,"journal","Research on Social Work Practice"
66003,"author","Takahashi, R."
66003,"author","Sung, S."
66003,"author","Reisch, M."
66005,"pubYear","1997"
66005,"journal","Research on Social Work Practice"
66005,"author","Nutter, R.W."
66005,"author","Hudson, J."
66007,"pubYear","1997"
66007,"journal","Research on Social Work Practice"
66007,"author","Bordnick, P.S."
66009,"pubYear","1997"
66009,"journal","Research on Social Work Practice"
66009,"author","Unrau, Y.A."
66011,"pubYear","1997"
66011,"journal","Research on Social Work Practice"
66011,"author","Hall, J.A."
66011,"author","Schlesinger, D.J."
66011,"author","Dineen, J.P."
66013,"pubYear","1997"
66013,"journal","Research on Social Work Practice"
66013,"author","Roffman, R.A."
66013,"author","Downey, L."
66013,"author","Beadnell, B."
66013,"author","Gordon, J.R."
66013,"author","Craver, J.N."
66013,"author","Stephens, R.S."
66015,"pubYear","1997"
66015,"journal","Research on Social Work Practice"
66015,"author","Pomeroy, E.C."
66015,"author","Rubin, A."
66015,"author","Van Laningham, L."
66015,"author","Walker, R.J."
66146,"pubYear","1997"
66146,"journal","Research on Social Work Practice"
66146,"author","Opulente, M."
66146,"author","Mattaini, M.A."
66148,"pubYear","1997"
66148,"journal","Research on Social Work Practice"
66148,"author","El-Bassel, N."
66148,"author","Schilling, R.F."
66148,"author","Schinke, S."
66148,"author","Orlandi, M."
66148,"author","Sun, W.-H."
66148,"author","Back, S."
66150,"pubYear","1997"
66150,"journal","Research on Social Work Practice"
66150,"author","Hudson, W.W."
66150,"author","McMurtry, S.L."
66152,"pubYear","1997"
66152,"journal","Research on Social Work Practice"
66152,"author","Dillenburger, K."
66152,"author","Godina, L."
66152,"author","Burton, M."
66154,"pubYear","1997"
66154,"journal","Research on Social Work Practice"
66154,"author","Richter, N.L."
66154,"author","Snider, E."
66154,"author","Gorey, K.M."
66156,"pubYear","1997"
66156,"journal","Research on Social Work Practice"
66156,"author","Draine, J."
66158,"pubYear","1997"
66158,"journal","Research on Social Work Practice"
66158,"author","Shekter-Wolfson, L.F."
66158,"author","Woodside, D.B."
66158,"author","Lackstrom, J."
66412,"pubYear","1997"
66412,"journal","Research on Social Work Practice"
66412,"author","Tran, T.V."
66416,"pubYear","1997"
66416,"journal","Research on Social Work Practice"
66416,"author","Nugent, W.R."
66416,"author","Champlin, D."
66416,"author","Wiinimaki, L."
66424,"pubYear","1997"
66424,"journal","Research on Social Work Practice"
66424,"author","Holden, G."
66424,"author","Cuzzi, L."
66424,"author","Rutter, S."
66424,"author","Chernack, P."
66424,"author","Rosenberg, G."
66428,"pubYear","1997"
66428,"journal","Research on Social Work Practice"
66428,"author","Bradshaw, W."
66448,"pubYear","1997"
66448,"journal","Research on Social Work Practice"
66448,"author","Poulin, J."
66448,"author","Young, T."
66913,"pubYear","1996"
66913,"journal","Research on Social Work Practice"
66913,"author","Barber, J.G."
66915,"pubYear","1996"
66915,"journal","Research on Social Work Practice"
66915,"author","Proctor, E.K."
66917,"pubYear","1996"
66917,"journal","Research on Social Work Practice"
66917,"author","Holden, G."
66917,"author","Cuzzi, L."
66917,"author","Rutter, S."
66917,"author","Rosenberg, G."
66917,"author","Chernack, P."
66919,"pubYear","1996"
66919,"journal","Research on Social Work Practice"
66919,"author","Pike, C.K."
66921,"pubYear","1996"
66921,"journal","Research on Social Work Practice"
66921,"author","Barber, J.G."
66921,"author","Gilbertson, R."
66923,"pubYear","1996"
66923,"journal","Research on Social Work Practice"
66923,"author","Tutty, L.M."
66923,"author","Bidgood, B.A."
66923,"author","Rothery, M.A."
66925,"pubYear","1996"
66925,"journal","Research on Social Work Practice"
66925,"author","Grant, D."
66927,"pubYear","1996"
66927,"journal","Research on Social Work Practice"
66927,"author","Taylor, M.J."
67007,"pubYear","1996"
67007,"journal","Research on Social Work Practice"
67007,"author","Holden, G."
67007,"author","Rosenberg, G."
67007,"author","Weissman, A."
67009,"pubYear","1996"
67009,"journal","Research on Social Work Practice"
67009,"author","Briggs, H."
67009,"author","Tovar, D."
67009,"author","Corcoran, K."
67011,"pubYear","1996"
67011,"journal","Research on Social Work Practice"
67011,"author","Bailey-Dempsey, C."
67011,"author","Reid, W.J."
67013,"pubYear","1996"
67013,"journal","Research on Social Work Practice"
67013,"author","Solomon, P."
67013,"author","Draine, J."
67015,"pubYear","1996"
67015,"journal","Research on Social Work Practice"
67015,"author","Cooper, B.K."
67015,"author","Pearce, A.A."
67017,"pubYear","1996"
67017,"journal","Research on Social Work Practice"
67017,"author","Nugent, W.R."
67017,"author","Paddock, J.B."
67019,"pubYear","1996"
67019,"journal","Research on Social Work Practice"
67019,"author","Bradshaw, W."
67067,"pubYear","1996"
67067,"journal","Research on Social Work Practice"
67067,"author","Risley-Curtiss, C."
67067,"author","Combs-Orme, T."
67067,"author","Chernoff, R."
67067,"author","Heisler, A."
67097,"pubYear","1996"
67097,"journal","Research on Social Work Practice"
67097,"author","Vourlekis, B."
67097,"author","Bembry, J."
67097,"author","Hall, G."
67097,"author","Rosenblum, P."
67101,"pubYear","1996"
67101,"journal","Research on Social Work Practice"
67101,"author","Smokowski, P.R."
67101,"author","Wodarski, J.S."
67105,"pubYear","1996"
67105,"journal","Research on Social Work Practice"
67105,"author","Potocky, M."
67105,"author","McDonald, T.P."
67119,"pubYear","1996"
67119,"journal","Research on Social Work Practice"
67119,"author","Brannen, S.J."
67119,"author","Rubin, A."
67122,"pubYear","1996"
67122,"journal","Research on Social Work Practice"
67122,"author","Tutty, L.M."
67126,"pubYear","1996"
67126,"journal","Research on Social Work Practice"
67126,"author","Pithouse, A."
67126,"author","Lindsell, S."
67128,"pubYear","1996"
67128,"journal","Research on Social Work Practice"
67128,"author","McKay, M.M."
67128,"author","Nudelman, R."
67128,"author","McCadam, K."
67128,"author","Gonzales, J."
67356,"pubYear","1996"
67356,"journal","Research on Social Work Practice"
67356,"author","Benbenishty, R."
67360,"pubYear","1996"
67360,"journal","Research on Social Work Practice"
67360,"author","Wong, S.E."
67364,"pubYear","1996"
67364,"journal","Research on Social Work Practice"
67364,"author","Rubin, A."
67364,"author","Knox, K.S."
67366,"pubYear","1996"
67366,"journal","Research on Social Work Practice"
67366,"author","Rubin, A."
67368,"pubYear","1996"
67368,"journal","Research on Social Work Practice"
67368,"author","Levy, R.L."
67370,"pubYear","1996"
67370,"journal","Research on Social Work Practice"
67370,"author","Kazi, M.A.F."
67370,"author","Wilson, J.T."
67372,"pubYear","1996"
67372,"journal","Research on Social Work Practice"
67372,"author","Kazi, M.A.F."
67374,"pubYear","1996"
67374,"journal","Research on Social Work Practice"
67374,"author","Gingerich, S.L."
67374,"author","Bellack, A.S."
67376,"pubYear","1996"
67376,"journal","Research on Social Work Practice"
67376,"author","Curtis, G.C."
67386,"pubYear","1996"
67386,"journal","Research on Social Work Practice"
67386,"author","Mattaini, M.A."
67388,"pubYear","1996"
67388,"journal","Research on Social Work Practice"
67388,"author","Knox, K.S."
67402,"pubYear","1996"
67402,"journal","Research on Social Work Practice"
67402,"author","Gerdes, K.E."
67402,"author","Edmonds, R.M."
67402,"author","Haslam, D.R."
67402,"author","McCartney, T.L."
67639,"pubYear","1995"
67639,"journal","Research on Social Work Practice"
67639,"author","Coohey, C."
67639,"author","Marsh, J.C."
67647,"pubYear","1995"
67647,"journal","Research on Social Work Practice"
67647,"author","Levy, R.L."
67647,"author","Bavendam, T.G."
67649,"pubYear","1995"
67649,"journal","Research on Social Work Practice"
67649,"author","Jayaratne, S."
67659,"pubYear","1995"
67659,"journal","Research on Social Work Practice"
67659,"author","Rounds, K.A."
67659,"author","Galinsky, M.J."
67659,"author","Despard, M.R."
67673,"pubYear","1995"
67673,"journal","Research on Social Work Practice"
67673,"author","Rosen, A."
67673,"author","Proctor, E.E."
67673,"author","Morrow-Howell, N."
67673,"author","Staudt, M."
67675,"pubYear","1995"
67675,"journal","Research on Social Work Practice"
67675,"author","Kayser, K."
67675,"author","Hansen, P."
67675,"author","Groves, A."
67677,"pubYear","1995"
67677,"journal","Research on Social Work Practice"
67677,"author","Gambrill, E."
67717,"pubYear","1995"
67717,"journal","Research on Social Work Practice"
67717,"author","Turnbull, J.E."
67717,"author","Dietz-Uhler, B."
67931,"pubYear","1995"
67931,"journal","Research on Social Work Practice"
67931,"author","Lewis, R.E."
67931,"author","Walton, E."
67931,"author","Fraser, M.W."
67965,"pubYear","1995"
67965,"journal","Research on Social Work Practice"
67965,"author","Barber, J.G."
67965,"author","Crisp, B.R."
67973,"pubYear","1995"
67973,"journal","Research on Social Work Practice"
67973,"author","Wodarski, J.S."
67981,"pubYear","1995"
67981,"journal","Research on Social Work Practice"
67981,"author","Lloyd-Cobb, P."
67981,"author","Dixon, D.R."
67985,"pubYear","1995"
67985,"journal","Research on Social Work Practice"
67985,"author","Holmes, T.R."
67989,"pubYear","1995"
67989,"journal","Research on Social Work Practice"
67989,"author","Hawkins, C.A."
67989,"author","Hawkins, R.C."
68027,"pubYear","1995"
68027,"journal","Research on Social Work Practice"
68027,"author","Johnson, A.K."
68027,"author","Cnaan, R.A."
68148,"pubYear","1995"
68148,"journal","Research on Social Work Practice"
68148,"author","Nugent, W."
68148,"author","Halvorson, H."
68150,"pubYear","1995"
68150,"journal","Research on Social Work Practice"
68150,"author","Holden, G."
68150,"author","Rosenberg, G."
68150,"author","Weissman, A."
68152,"pubYear","1995"
68152,"journal","Research on Social Work Practice"
68152,"author","Glisson, C."
68154,"pubYear","1995"
68154,"journal","Research on Social Work Practice"
68154,"author","Gibbs, L."
68154,"author","Grambrill, E."
68154,"author","Blakemore, J."
68154,"author","Begun, A."
68154,"author","Keniston, A."
68154,"author","Peden, B."
68154,"author","Lefcowitz, J."
68158,"pubYear","1995"
68158,"journal","Research on Social Work Practice"
68158,"author","Barton, T.R."
68158,"author","Pillai, V.K."
68168,"pubYear","1995"
68168,"journal","Research on Social Work Practice"
68168,"author","Littrell, J."
68190,"pubYear","1995"
68190,"journal","Research on Social Work Practice"
68190,"author","Pardeck, J.T."
68190,"author","Chung, W.S."
68190,"author","Murphy, J.W."
68270,"pubYear","1995"
68270,"journal","Research on Social Work Practice"
68270,"author","Dhooper, S.S."
68270,"author","Schneider, P.L."
68294,"pubYear","1995"
68294,"journal","Research on Social Work Practice"
68294,"author","Tutty, L.M."
68302,"pubYear","1995"
68302,"journal","Research on Social Work Practice"
68302,"author","O'Hare, T."
68316,"pubYear","1995"
68316,"journal","Research on Social Work Practice"
68316,"author","Rabinowitz, J."
68316,"author","Lukoff, I."
68318,"pubYear","1995"
68318,"journal","Research on Social Work Practice"
68318,"author","Norman, J."
68318,"author","Lowry, C.E."
68340,"pubYear","1995"
68340,"journal","Research on Social Work Practice"
68340,"author","Kirk, S."
68340,"author","Koeske, G.F."
68362,"pubYear","1995"
68362,"journal","Research on Social Work Practice"
68362,"author","Lindsey, E.W."
68362,"author","Kropf, N.P."
68362,"author","Carse-McLocklin, S."
68524,"pubYear","1994"
68524,"journal","Research on Social Work Practice"
68524,"author","Barber, J.G."
68524,"author","Cooper, B.K."
68524,"author","Owen, L."
68526,"pubYear","1994"
68526,"journal","Research on Social Work Practice"
68526,"author","Flowers, J.V."
68526,"author","Miller, T.E."
68526,"author","Smith, N."
68526,"author","Booraem, C.D."
68528,"pubYear","1994"
68528,"journal","Research on Social Work Practice"
68528,"author","Robinson, E.A.R."
68528,"author","Doueck, H.J."
68530,"pubYear","1994"
68530,"journal","Research on Social Work Practice"
68530,"author","Subramanian, K."
68532,"pubYear","1994"
68532,"journal","Research on Social Work Practice"
68532,"author","Turnbull, J.E."
68532,"author","Galinsky, M.J."
68532,"author","Wilner, M.E."
68532,"author","Meglin, D.E."
68534,"pubYear","1994"
68534,"journal","Research on Social Work Practice"
68534,"author","Magen, R.H."
68534,"author","Rose, S.D."
68536,"pubYear","1994"
68536,"journal","Research on Social Work Practice"
68536,"author","Moncher, M."
68536,"author","Schinke, S."
68538,"pubYear","1994"
68538,"journal","Research on Social Work Practice"
68538,"author","Tolman, R.M."
68538,"author","Molidor, C.E."
68580,"pubYear","1994"
68580,"journal","Research on Social Work Practice"
68580,"author","Bowen, G.L."
68685,"pubYear","1994"
68685,"journal","Research on Social Work Practice"
68685,"author","Reid, W.J."
68685,"author","Bailey-Dempsey, C."
68687,"pubYear","1994"
68687,"journal","Research on Social Work Practice"
68687,"author","Cheetham, J."
68689,"pubYear","1994"
68689,"journal","Research on Social Work Practice"
68689,"author","McCallion, P."
68689,"author","Toseland, R.W."
68689,"author","Diehl, M."
68723,"pubYear","1994"
68723,"journal","Research on Social Work Practice"
68723,"author","Hanson, M."
68723,"author","Cancel, J."
68723,"author","Rolon, A."
68725,"pubYear","1994"
68725,"journal","Research on Social Work Practice"
68725,"author","Mancoske, R.J."
68725,"author","Standifer, D."
68725,"author","Cauley, C."
68727,"pubYear","1994"
68727,"journal","Research on Social Work Practice"
68727,"author","Sundel, S.S."
68729,"pubYear","1994"
68729,"journal","Research on Social Work Practice"
68729,"author","Wodarski, J.S."
68729,"author","Bordnick, P.S."
68731,"pubYear","1994"
68731,"journal","Research on Social Work Practice"
68731,"author","Rife, J.C."
68731,"author","Belcher, J.R."
69067,"pubYear","1994"
69067,"journal","Research on Social Work Practice"
69067,"author","Umbreit, M.S."
69081,"pubYear","1994"
69081,"journal","Research on Social Work Practice"
69081,"author","Briggs, H.E."
69087,"pubYear","1994"
69087,"journal","Research on Social Work Practice"
69087,"author","Walker, B.G."
69091,"pubYear","1994"
69091,"journal","Research on Social Work Practice"
69091,"author","McNeece, C.A."
69093,"pubYear","1994"
69093,"journal","Research on Social Work Practice"
69093,"author","Hepler, J.B."
69105,"pubYear","1994"
69105,"journal","Research on Social Work Practice"
69105,"author","Walsh, J."
69160,"pubYear","1994"
69160,"journal","Research on Social Work Practice"
69160,"author","Itzhaky, H."
69176,"pubYear","1994"
69176,"journal","Research on Social Work Practice"
69176,"author","Biggerstaff, M.A."
69300,"pubYear","1994"
69300,"journal","Research on Social Work Practice"
69300,"author","Secret, M."
69300,"author","Bloom, M."
69302,"pubYear","1994"
69302,"journal","Research on Social Work Practice"
69302,"author","Safford, F."
69302,"author","Baumel, B."
69304,"pubYear","1994"
69304,"journal","Research on Social Work Practice"
69304,"author","Polansky, N.A."
69308,"pubYear","1994"
69308,"journal","Research on Social Work Practice"
69308,"author","Jensen, C."
69314,"pubYear","1994"
69314,"journal","Research on Social Work Practice"
69314,"author","Gambrill, E."
69318,"pubYear","1994"
69318,"journal","Research on Social Work Practice"
69318,"author","Ferguson, K.L."
69318,"author","Rodway, M.R."
69322,"pubYear","1994"
69322,"journal","Research on Social Work Practice"
69322,"author","Corcoran, K."
69322,"author","Gingerich, W.J."
69354,"pubYear","1994"
69354,"journal","Research on Social Work Practice"
69354,"author","Besa, D."
69550,"pubYear","1993"
69550,"journal","Research on Social Work Practice"
69550,"author","McIvor, G."
69552,"pubYear","1993"
69552,"journal","Research on Social Work Practice"
69552,"author","Galaway, B."
69552,"author","Gandy, J."
69731,"pubYear","1993"
69731,"journal","Research on Social Work Practice"
69731,"author","Bentley, K.J."
69731,"author","Harrison, D.F."
69731,"author","Hudson, W.W."
69733,"pubYear","1993"
69733,"journal","Research on Social Work Practice"
69733,"author","Grigsby, R.K."
69733,"author","Roof, H.L."
69735,"pubYear","1993"
69735,"journal","Research on Social Work Practice"
69735,"author","Mattaini, M.A."
69737,"pubYear","1993"
69737,"journal","Research on Social Work Practice"
69737,"author","Carrillo, D.F."
69737,"author","DeWeaver, K.L."
69737,"author","Kilpatrick, A.C."
69737,"author","Smith, M.L."
69741,"pubYear","1993"
69741,"journal","Research on Social Work Practice"
69741,"author","Bowen, G.L."
69741,"author","Neenan, P.A."
69905,"pubYear","1993"
69905,"journal","Research on Social Work Practice"
69905,"author","Patterson, D"
69905,"author","Yaffe, J."
69989,"pubYear","1993"
69989,"journal","Research on Social Work Practice"
69989,"author","Reichertz, D."
69989,"author","Frankel, H."
69991,"pubYear","1993"
69991,"journal","Research on Social Work Practice"
69991,"author","Franklin, C."
69991,"author","Streeter, C"
69993,"pubYear","1993"
69993,"journal","Research on Social Work Practice"
69993,"author","Nugent, W"
69995,"pubYear","1993"
69995,"journal","Research on Social Work Practice"
69995,"author","Richman, J"
69995,"author","Rosenfeld, L"
69995,"author","Hardy, C"
69997,"pubYear","1993"
69997,"journal","Research on Social Work Practice"
69997,"author","Frans, D"
69999,"pubYear","1993"
69999,"journal","Research on Social Work Practice"
69999,"author","Juli M."
70282,"pubYear","1993"
70282,"journal","Research on Social Work Practice"
70282,"author","Leukefeld, C"
70282,"author","Ries, J"
70284,"pubYear","1993"
70284,"journal","Research on Social Work Practice"
70284,"author","Nugent, W"
70284,"author","Thomas, J"
70286,"pubYear","1993"
70286,"journal","Research on Social Work Practice"
70286,"author","Cherry, A."
70288,"pubYear","1993"
70288,"journal","Research on Social Work Practice"
70288,"author","Freiband, D."
70288,"author","Jayaratne, S."
70288,"author","Talsma, E."
70288,"author","Tommasulo, C."
70290,"pubYear","1993"
70290,"journal","Research on Social Work Practice"
70290,"author","Hugen, B."
70292,"pubYear","1993"
70292,"journal","Research on Social Work Practice"
70292,"author","Saunders, R"
70292,"author","Saunders, D"
70362,"pubYear","1993"
70362,"journal","Research on Social Work Practice"
70362,"author","Reid, W"
70364,"pubYear","1993"
70364,"journal","Research on Social Work Practice"
70364,"author","Davis, A"
70364,"author","Gerrard, C."
70366,"pubYear","1993"
70366,"journal","Research on Social Work Practice"
70366,"author","Yegidis, B"
70368,"pubYear","1993"
70368,"journal","Research on Social Work Practice"
70368,"author","McIvor, G."
70370,"pubYear","1993"
70370,"journal","Research on Social Work Practice"
70370,"author","Nugent, W"
70370,"author","Carpenter, D."
70370,"author","Parks, J."
70372,"pubYear","1993"
70372,"journal","Research on Social Work Practice"
70372,"author","Goldapple, G"
70372,"author","Montgomery, D."
70374,"pubYear","1993"
70374,"journal","Research on Social Work Practice"
70374,"author","Vera, M"
70627,"pubYear","1992"
70627,"journal","Research on Social Work Practice"
70627,"author","Pardeck, J"
70629,"pubYear","1992"
70629,"journal","Research on Social Work Practice"
70629,"author","Epstein, W"
70631,"pubYear","1992"
70631,"journal","Research on Social Work Practice"
70631,"author","Lindsey, D."
70633,"pubYear","1992"
70633,"journal","Research on Social Work Practice"
70633,"author","Gillespie, D"
70633,"author","Khinduka, S."
70635,"pubYear","1992"
70635,"journal","Research on Social Work Practice"
70635,"author","Fortune, A"
70637,"pubYear","1992"
70637,"journal","Research on Social Work Practice"
70637,"author","Reamer, F"
70639,"pubYear","1992"
70639,"journal","Research on Social Work Practice"
70639,"author","Schuerman, J"
70641,"pubYear","1992"
70641,"journal","Research on Social Work Practice"
70641,"author","Pardeck, J"
70643,"pubYear","1992"
70643,"journal","Research on Social Work Practice"
70643,"author","Hall, R"
70645,"pubYear","1992"
70645,"journal","Research on Social Work Practice"
70645,"author","Tracy, E"
70645,"author","Bean, N."
70645,"author","Gwatkin, S."
70645,"author","Hill, B."
70647,"pubYear","1992"
70647,"journal","Research on Social Work Practice"
70647,"author","Blankertz, L"
70647,"author","Cnaan, R"
70649,"pubYear","1992"
70649,"journal","Research on Social Work Practice"
70649,"author","Lie, G.-Y."
70649,"author","Moroney, R"
70999,"pubYear","1992"
70999,"journal","Research on Social Work Practice"
70999,"author","Rehr, H."
70999,"author","Morrison, B."
70999,"author","Greenberg, R."
71001,"pubYear","1992"
71001,"journal","Research on Social Work Practice"
71001,"author","Martin, M."
71003,"pubYear","1992"
71003,"journal","Research on Social Work Practice"
71003,"author","Epstein, I."
71003,"author","Grellong, B"
71003,"author","Kohn, A."
71005,"pubYear","1992"
71005,"journal","Research on Social Work Practice"
71005,"author","Abramovitz, R."
71005,"author","Williams, J"
71005,"author","Mattaini, M"
71134,"pubYear","1992"
71134,"journal","Research on Social Work Practice"
71134,"author","Schinke, S"
71134,"author","Orlandi, M"
71134,"author","Forgey, M"
71134,"author","Rugg, D"
71134,"author","Douglas, K"
71136,"pubYear","1992"
71136,"journal","Research on Social Work Practice"
71136,"author","Rosenberg, G."
71136,"author","Holden, G."
71138,"pubYear","1992"
71138,"journal","Research on Social Work Practice"
71138,"author","Meyer, C"
71140,"pubYear","1992"
71140,"journal","Research on Social Work Practice"
71140,"author","Mattaini, M"
71140,"author","Grellong, B"
71140,"author","Abramovitz, R."
71144,"pubYear","1992"
71144,"journal","Research on Social Work Practice"
71144,"author","Festinger, T."
71144,"author","Turnbull, J."
71144,"author","Moncher, M"
71146,"pubYear","1992"
71146,"journal","Research on Social Work Practice"
71146,"author","Cheetham, J."
71148,"pubYear","1992"
71148,"journal","Research on Social Work Practice"
71148,"author","Austin, D."
71152,"pubYear","1992"
71152,"journal","Research on Social Work Practice"
71152,"author","Schilling, R"
71152,"author","Koh, N."
71152,"author","Abramovitz, R."
71152,"author","Gilbert, L."
71442,"pubYear","1991"
71442,"journal","Research on Social Work Practice"
71442,"author","Rubin, A."
71450,"pubYear","1991"
71450,"journal","Research on Social Work Practice"
71450,"author","Itzhaky, H."
71450,"author","York, A"
71454,"pubYear","1991"
71454,"journal","Research on Social Work Practice"
71454,"author","Dziegielewski, S"
71458,"pubYear","1991"
71458,"journal","Research on Social Work Practice"
71458,"author","Cournoyer, D"
71458,"author","Johnson, H"
71460,"pubYear","1991"
71460,"journal","Research on Social Work Practice"
71460,"author","Bielenberg, L"
71462,"pubYear","1991"
71462,"journal","Research on Social Work Practice"
71462,"author","Benbenishty, R."
71819,"pubYear","1991"
71819,"journal","Research on Social Work Practice"
71819,"author","Wodarski, J"
71845,"pubYear","1991"
71845,"journal","Research on Social Work Practice"
71845,"author","Mattaini, M"
71849,"pubYear","1991"
71849,"journal","Research on Social Work Practice"
71849,"author","Gammon, E"
71849,"author","Rose, S"
71851,"pubYear","1991"
71851,"journal","Research on Social Work Practice"
71851,"author","Hawkins, J"
71851,"author","Jenson, J"
71851,"author","Catalano, R"
71851,"author","Wells, E"
71877,"pubYear","1991"
71877,"journal","Research on Social Work Practice"
71877,"author","Lee, J"
71877,"author","Holland, T"
71879,"pubYear","1991"
71879,"journal","Research on Social Work Practice"
71879,"author","Cnaan, R"
71881,"pubYear","1991"
71881,"journal","Research on Social Work Practice"
71881,"author","Ashford, J"
71881,"author","LeCroy, C"
71883,"pubYear","1991"
71883,"journal","Research on Social Work Practice"
71883,"author","Edleson, J"
71883,"author","Syers, M."
71885,"pubYear","1991"
71885,"journal","Research on Social Work Practice"
71885,"author","Sullivan, W"
71887,"pubYear","1991"
71887,"journal","Research on Social Work Practice"
71887,"author","Gallant, J"
71887,"author","Thyer, B"
71887,"author","Bailey, J"
71893,"pubYear","1991"
71893,"journal","Research on Social Work Practice"
71893,"author","Coady, N"
71907,"pubYear","1991"
71907,"journal","Research on Social Work Practice"
71907,"author","Thyer, B"
71909,"pubYear","1991"
71909,"journal","Research on Social Work Practice"
71909,"author","Hogarty, G"
71915,"pubYear","1991"
71915,"journal","Research on Social Work Practice"
71915,"author","Littrell, J."
71915,"author","Magel, D."
71995,"pubYear","1991"
71995,"journal","Research on Social Work Practice"
71995,"author","Subramanian, K."
72943,"pubYear","2000"
72943,"journal","Research on Social Work Practice"
72943,"author","Menon, G.M."
72943,"author","Coe, J.A.R."
72963,"pubYear","2000"
72963,"journal","Research on Social Work Practice"
72963,"author","Dillenburger, K."
72999,"pubYear","1999"
72999,"journal","Research on Social Work Practice"
72999,"author","Kreuger, L.W."
73041,"pubYear","2007"
73041,"journal","Research on Social Work Practice"
73041,"author","Rubin, A."
73075,"pubYear","1994"
73075,"journal","Research on Social Work Practice"
73075,"author","Rose, S.D."
73075,"author","Tolman, R.M."
73164,"pubYear","2006"
73164,"journal","Research on Social Work Practice"
73164,"author","Whitaker, T."
73164,"author","Clark, E.J."
73166,"pubYear","2006"
73166,"journal","Research on Social Work Practice"
73166,"author","Mathias, C."
73168,"pubYear","2006"
73168,"journal","Research on Social Work Practice"
73168,"author","Lieberman, A.A."
73168,"author","Levy, M.M."
80851,"pubYear","1999"
80851,"journal","Research on Social Work Practice"
80851,"author","Rubin, A."
80871,"pubYear","1999"
80871,"journal","Research on Social Work Practice"
80871,"author","Browning, J."
80871,"author","Winchester, N."
80873,"pubYear","1999"
80873,"journal","Research on Social Work Practice"
80873,"author","Epstein, W."
81029,"pubYear","1992"
81029,"journal","Research on Social Work Practice"
81029,"author","Hopps, J"
81031,"pubYear","1992"
81031,"journal","Research on Social Work Practice"
81031,"author","Mattaini, M"
81041,"pubYear","1992"
81041,"journal","Research on Social Work Practice"
81041,"author","Jenkins, S."
125909,"pubYear","2012"
125909,"journal","Research on Social Work Practice"
125959,"pubYear","2012"
125959,"journal","Research on Social Work Practice"
125959,"author","Boga, M."
125959,"author","Regehr, C."
125959,"author","Katz, E."
125959,"author","Logie, C."
125959,"author","Tufford, L."
125959,"author","Litvack, A."
125961,"pubYear","2012"
125961,"journal","Research on Social Work Practice"
125961,"author","O'Hare, T."
125961,"author","Shen, C."
125961,"author","Sherrer, M."
125963,"pubYear","2012"
125963,"journal","Research on Social Work Practice"
125963,"author","Canfield, J.P."
125963,"author","Teasley, M.L."
125963,"author","Abell, N."
125963,"author","Randolph, K.A."
125965,"pubYear","2012"
125965,"journal","Research on Social Work Practice"
125965,"author","Birnbaum, R."
125965,"author","Saini, M."
125967,"pubYear","2012"
125967,"journal","Research on Social Work Practice"
125967,"author","Kim, J.Y."
125967,"author","Kim, D.G."
125967,"author","Nam, S.I."
125969,"pubYear","2012"
125969,"journal","Research on Social Work Practice"
125969,"author","Macgowan, M.J"
125969,"author","Vakharia, S.P"
125971,"pubYear","2012"
125971,"journal","Research on Social Work Practice"
125971,"author","Langhorst, D.M."
125971,"author","Choi, Y.J."
125971,"author","Keyser-Marcus, L."
125971,"author","Svikis, D.S."
125973,"pubYear","2012"
125973,"journal","Research on Social Work Practice"
125973,"author","Okech, D."
126216,"pubYear","2012"
126216,"journal","Research on Social Work Practice"
126216,"author","Koutra, K."
126216,"author","Orfanos, P."
126216,"author","Roumeliotaki, T."
126216,"author","Kritsotakis, G."
126216,"author","Kokkevi, A."
126216,"author","Philalithis, A."
126218,"pubYear","2012"
126218,"journal","Research on Social Work Practice"
126218,"author","Hong, P.Y.P."
126218,"author","Polanin, J.R."
126218,"author","Pigott, T.D."
126220,"pubYear","2012"
126220,"journal","Research on Social Work Practice"
126220,"author","Hughes, A.K."
126220,"author","Admiraal, K.R."
126222,"pubYear","2012"
126222,"journal","Research on Social Work Practice"
126222,"author","Alaggia, R."
126222,"author","Regehr, C."
126222,"author","Jenney, A."
126224,"pubYear","2012"
126224,"journal","Research on Social Work Practice"
126224,"author","Bordnick, P.S."
126224,"author","Traylor, A.C."
126224,"author","Carter, B.L."
126224,"author","Graap, K.M."
126226,"pubYear","2012"
126226,"journal","Research on Social Work Practice"
126226,"author","Liu, C."
126226,"author","Liao, M."
126226,"author","Smith, D.C."
126228,"pubYear","2012"
126228,"journal","Research on Social Work Practice"
126228,"author","Jacobson, J.M."
126228,"author","Osteen, P.J."
126228,"author","Sharpe, T.L."
126228,"author","Pastoor, J.B."
126230,"pubYear","2012"
126230,"journal","Research on Social Work Practice"
126230,"author","Wood, S."
126230,"author","Mayo-Wilson, E."
126483,"pubYear","2012"
126483,"journal","Research on Social Work Practice"
126483,"author","Anderson-Butcher, D."
126483,"author","Amorose, A."
126483,"author","Iachini, A."
126483,"author","Ball, A."
126485,"pubYear","2012"
126485,"journal","Research on Social Work Practice"
126485,"author","King, S"
126485,"author","Holosko, M.J."
126487,"pubYear","2012"
126487,"journal","Research on Social Work Practice"
126487,"author","Whitt, A."
126487,"author","Howard, M.O."
