"articleID","attributes","record"
81272,"pubYear","1990"
81272,"journal","Social Work"
81272,"author","Mulroy, E."
81274,"pubYear","1990"
81274,"journal","Social Work"
81274,"author","Dobrin, A."
81276,"pubYear","1989"
81276,"journal","Social Work"
81276,"author","Dick, J"
81278,"pubYear","1989"
81278,"journal","Social Work"
81278,"author","Ivanoff, A."
81278,"author","Robinson, E"
81278,"author","Blythe, B"
81282,"pubYear","1989"
81282,"journal","Social Work"
81282,"author","Davis, L"
81284,"pubYear","1989"
81284,"journal","Social Work"
81284,"author","Bogolub, E."
81286,"pubYear","1989"
81286,"journal","Social Work"
81286,"author","French, L."
81288,"pubYear","1989"
81288,"journal","Social Work"
81288,"author","Segal, A."
81290,"pubYear","1989"
81290,"journal","Social Work"
81290,"author","Jacobs, C"
81292,"pubYear","1989"
81292,"journal","Social Work"
81292,"author","Orten, J"
81294,"pubYear","1989"
81294,"journal","Social Work"
81294,"author","Lowe, G"
81296,"pubYear","1989"
81296,"journal","Social Work"
81296,"author","Kleinkauf, C."
81298,"pubYear","1989"
81298,"journal","Social Work"
81298,"author","Kutchins, H."
81298,"author","Kirk, S"
81300,"pubYear","1989"
81300,"journal","Social Work"
81300,"author","Price, K."
81302,"pubYear","1989"
81302,"journal","Social Work"
81302,"author","Rauch, J"
81302,"author","Tivoli, L."
81308,"pubYear","1988"
81308,"journal","Social Work"
81308,"author","Austin, D"
81310,"pubYear","1988"
81310,"journal","Social Work"
81310,"author","Davis, S."
81312,"pubYear","1988"
81312,"journal","Social Work"
81312,"author","Thyer, B"
81314,"pubYear","1988"
81314,"journal","Social Work"
81314,"author","Nagel, J"
81316,"pubYear","1988"
81316,"journal","Social Work"
81316,"author","Schorr, A"
81318,"pubYear","1988"
81318,"journal","Social Work"
81318,"author","Dickert, J."
81320,"pubYear","1988"
81320,"journal","Social Work"
81320,"author","Price, K."
81322,"pubYear","1988"
81322,"journal","Social Work"
81322,"author","Krieger, I."
81350,"pubYear","1988"
81350,"journal","Social Work"
81350,"author","Wimberly, E"
81352,"pubYear","1988"
81352,"journal","Social Work"
81352,"author","Stoesz, D."
81354,"pubYear","1988"
81354,"journal","Social Work"
81354,"author","Kleinkauf, C."
81356,"pubYear","1988"
81356,"journal","Social Work"
81356,"author","Taber, M"
81356,"author","Proch, K."
81370,"pubYear","1989"
81370,"journal","Social Work"
81370,"author","Levy, C"
81372,"pubYear","1989"
81372,"journal","Social Work"
81372,"author","Anello, E."
81382,"pubYear","1988"
81382,"journal","Social Work"
81382,"author","Schoborg Winterberg, T."
81382,"author","Shannon, J."
81384,"pubYear","1988"
81384,"journal","Social Work"
81384,"author","Weisberg, J."
124871,"pubYear","2013"
124871,"journal","Social Work"
124871,"author","Parrish, D.E."
124871,"author","Harris, D."
124871,"author","Pritzker, S."
124873,"pubYear","2013"
124873,"journal","Social Work"
124873,"author","Strier, R."
124875,"pubYear","2013"
124875,"journal","Social Work"
124875,"author","Kerson, T.S."
124875,"author","McCoyd, J.L.M."
124877,"pubYear","2013"
124877,"journal","Social Work"
124877,"author","Bowland, S.E."
124877,"author","Foster, K."
124877,"author","Vosler, N.R."
124879,"pubYear","2013"
124879,"journal","Social Work"
124879,"author","Johnston-Goodstar, K."
124881,"pubYear","2013"
124881,"journal","Social Work"
124881,"author","Weiss-Gal, I."
124883,"pubYear","2013"
124883,"journal","Social Work"
124883,"author","Roby, J.L."
124883,"author","Rotabi, K."
124883,"author","Bunkers, K.M."
125078,"pubYear","2013"
125078,"journal","Social Work"
125078,"author","Gibson, P.A."
125078,"author","Haight, W."
125080,"pubYear","2013"
125080,"journal","Social Work"
125080,"author","Allen-Meares, P."
125080,"author","Montgomery, K.L."
125080,"author","Kim, J.S."
125082,"pubYear","2013"
125082,"journal","Social Work"
125082,"author","Seipel, M.M.O."
125082,"author","Shafer, K."
125084,"pubYear","2013"
125084,"journal","Social Work"
125084,"author","Mosley, J."
125086,"pubYear","2013"
125086,"journal","Social Work"
125086,"author","Hodge, D.R."
125088,"pubYear","2013"
125088,"journal","Social Work"
125088,"author","Glaesser, R.S."
125088,"author","Perkins, E.A."
125090,"pubYear","2013"
125090,"journal","Social Work"
125090,"author","Cheung, M."
125090,"author","Leung, P."
125090,"author","Tsui, V."
125166,"pubYear","2013"
125166,"journal","Social Work"
125166,"author","Reamer, F.G."
125168,"pubYear","2013"
125168,"journal","Social Work"
125168,"author","Risley-Curtiss, C."
125168,"author","Rogge, M.E."
125168,"author","Kawam, E."
125170,"pubYear","2013"
125170,"journal","Social Work"
125170,"author","Salazar, A.M."
125172,"pubYear","2013"
125172,"journal","Social Work"
125172,"author","Jensen, T.M."
125172,"author","Shafer, K."
125174,"pubYear","2013"
125174,"journal","Social Work"
125174,"author","Sandeers, L."
125174,"author","Martinez, R."
125174,"author","Harner, M."
125174,"author","Harner, M."
125174,"author","Horner, P."
125174,"author","Delva, J."
125176,"pubYear","2013"
125176,"journal","Social Work"
125176,"author","Carlson, B.E."
125176,"author","Stromwall, L.K."
125176,"author","Lietz, C.A."
125376,"pubYear","2013"
125376,"journal","Social Work"
125376,"author","Herman-Smith, R."
125378,"pubYear","2013"
125378,"journal","Social Work"
125378,"author","Pimpare, S."
125380,"pubYear","2013"
125380,"journal","Social Work"
125380,"author","Siegel, D.H."
125382,"pubYear","2013"
125382,"journal","Social Work"
125382,"author","Lombe, M."
125382,"author","Newransky, C."
125382,"author","Crea, T."
125382,"author","Stout, A."
125384,"pubYear","2013"
125384,"journal","Social Work"
125384,"author","Combs-Orme, T."
125386,"pubYear","2013"
125386,"journal","Social Work"
125386,"author","Konopik, D.A."
125386,"author","Cheung, M."
126503,"pubYear","2012"
126503,"journal","Social Work"
126503,"author","Hill, T.D."
126503,"author","Cain, D.S."
126505,"pubYear","2012"
126505,"journal","Social Work"
126505,"author","Slesnick, N."
126505,"author","Glassman, M."
126505,"author","Katafiasz, H."
126505,"author","Collins, J.C."
126507,"pubYear","2012"
126507,"journal","Social Work"
126507,"author","Colvin, J.D."
126507,"author","Nelson, B."
126507,"author","Cronin, K."
126509,"pubYear","2012"
126509,"journal","Social Work"
126509,"author","Sheely, A."
126511,"pubYear","2012"
126511,"journal","Social Work"
126511,"author","Rubin, A."
126511,"author","Parrish, D.E."
126513,"pubYear","2012"
126513,"journal","Social Work"
126513,"author","Andrews, A.B."
126675,"pubYear","2012"
126675,"journal","Social Work"
126675,"author","Dybicz, P."
126677,"pubYear","2012"
126677,"journal","Social Work"
126677,"author","Carlson, B.E."
126677,"author","Cacciatore, J."
126677,"author","Klimek, B."
126679,"pubYear","2012"
126679,"journal","Social Work"
126679,"author","Mattison, M."
126681,"pubYear","2012"
126681,"journal","Social Work"
126681,"author","Eack, S.M."
126683,"pubYear","2012"
126683,"journal","Social Work"
126683,"author","Hoyt, C"
126685,"pubYear","2012"
126685,"journal","Social Work"
126685,"author","Goldberg, G.S."
126687,"pubYear","2012"
126687,"journal","Social Work"
126687,"author","Parrish, D.E."
126687,"author","Rubin, A."
126717,"pubYear","2012"
126717,"journal","Social Work"
126717,"author","Lim, Y."
126717,"author","DeJohn, T.V."
126717,"author","Murray, D."
126719,"pubYear","2012"
126719,"journal","Social Work"
126719,"author","Androff, D.K."
126719,"author","Tavassoli, K.Y."
126721,"pubYear","2012"
126721,"journal","Social Work"
126721,"author","Andrews, A.B."
126723,"pubYear","2012"
126723,"journal","Social Work"
126723,"author","Savaya, R."
126723,"author","Gardner, F."
126725,"pubYear","2012"
126725,"journal","Social Work"
126725,"author","Wharff, E.A."
126725,"author","Ginnis, K.M."
126725,"author","Ross, A.M."
126727,"pubYear","2012"
126727,"journal","Social Work"
126727,"author","Waisbrod, N."
126727,"author","Buchbinder, E."
126727,"author","Possick, C."
126729,"pubYear","2012"
126729,"journal","Social Work"
126729,"author","Hudson, C.G."
126923,"pubYear","2012"
126923,"journal","Social Work"
126923,"author","Stokes, J."
126923,"author","Schmidt, G."
126925,"pubYear","2012"
126925,"journal","Social Work"
126925,"author","Bowland, S."
126925,"author","Edmond, T."
126925,"author","Fallot, R.D."
126927,"pubYear","2012"
126927,"journal","Social Work"
126927,"author","Leung, P."
126927,"author","Cheung, M."
126927,"author","Tsui, V."
126929,"pubYear","2012"
126929,"journal","Social Work"
126929,"author","Sangalang, C.C."
126929,"author","Gee, G.C"
126931,"pubYear","2012"
126931,"journal","Social Work"
126931,"author","Davis, K."
126933,"pubYear","2012"
126933,"journal","Social Work"
126933,"author","Sun, A-P."
126935,"pubYear","2012"
126935,"journal","Social Work"
126935,"author","Scherrer, J.L."
126937,"pubYear","2012"
126937,"journal","Social Work"
126937,"author","Casado, B.L."
126937,"author","Negi, N.J."
126937,"author","Hong, M."
128188,"pubYear","2011"
128188,"journal","Social Work"
128188,"author","Peters, C.M."
128190,"pubYear","2011"
128190,"journal","Social Work"
128190,"author","O'Brien, G.V."
128192,"pubYear","2011"
128192,"journal","Social Work"
128192,"author","Cohen, B.J."
128194,"pubYear","2011"
128194,"journal","Social Work"
128194,"author","Ting, L."
128194,"author","Jacobson, M.J."
128194,"author","Sanders, S."
128196,"pubYear","2011"
128196,"journal","Social Work"
128196,"author","Covarrubias, I."
128196,"author","Han, M."
128198,"pubYear","2011"
128198,"journal","Social Work"
128198,"author","Hodge, D.R."
128198,"author","Horvath, V.E."
128200,"pubYear","2011"
128200,"journal","Social Work"
128200,"author","Shannon, P."
128200,"author","Tappan, C."
128426,"pubYear","2011"
128426,"journal","Social Work"
128426,"author","Lee, K.H."
128426,"author","Yoon, D.P."
128428,"pubYear","2011"
128428,"journal","Social Work"
128428,"author","Kim, H."
128428,"author","Ji, J."
128428,"author","Kao, D."
128430,"pubYear","2011"
128430,"journal","Social Work"
128430,"author","Hardina, D."
128430,"author","Montana, S."
128432,"pubYear","2011"
128432,"journal","Social Work"
128432,"author","Jackson, K.F."
128432,"author","Samuels, G.M."
128434,"pubYear","2011"
128434,"journal","Social Work"
128434,"author","Corvo, K."
128434,"author","Chen, W.-Y."
128434,"author","Selmi, P."
128436,"pubYear","2011"
128436,"journal","Social Work"
128436,"author","Hodge, D.R."
128436,"author","Limb, G.E."
128438,"pubYear","2011"
128438,"journal","Social Work"
128438,"author","Marshall, J.W."
128438,"author","Ruth, B.J."
128438,"author","Sisco, S."
128438,"author","Bethke, C."
128438,"author","Piper, T.M."
128438,"author","Cohen, M."
128438,"author","Bachman, S."
128557,"pubYear","2011"
128557,"journal","Social Work"
128557,"author","Cacciatore, J."
128557,"author","Raffo, Z."
128559,"pubYear","2011"
128559,"journal","Social Work"
128559,"author","Cummings, S."
128559,"author","Sull, L."
128559,"author","Davis, C."
128559,"author","Worley, N."
128561,"pubYear","2011"
128561,"journal","Social Work"
128561,"author","Hodge, D.R."
128563,"pubYear","2011"
128563,"journal","Social Work"
128563,"author","Gerdes, K.E."
128563,"author","Segal, E."
128565,"pubYear","2011"
128565,"journal","Social Work"
128565,"author","Sanders, S."
128565,"author","Swails, P."
128567,"pubYear","2011"
128567,"journal","Social Work"
128567,"author","McCormick, A.J."
128569,"pubYear","2011"
128569,"journal","Social Work"
128569,"author","Calderwood, K.A."
128589,"pubYear","2011"
128589,"journal","Social Work"
128589,"author","Cacciatore, J."
128589,"author","Carlson, B."
128589,"author","Michaelis, E."
128589,"author","Klimek, B."
128589,"author","Steffan, S."
128591,"pubYear","2011"
128591,"journal","Social Work"
128591,"author","Walter, U.M."
128591,"author","Petr, C.G."
128593,"pubYear","2011"
128593,"journal","Social Work"
128593,"author","Savaya, R."
128593,"author","Gardner, F."
128593,"author","Stange, D."
128595,"pubYear","2011"
128595,"journal","Social Work"
128595,"author","Yamatani, H."
128595,"author","Spjeldnes, S."
128597,"pubYear","2011"
128597,"journal","Social Work"
128597,"author","Leung, T.F."
128599,"pubYear","2011"
128599,"journal","Social Work"
128599,"author","Bransford, C.L."
128601,"pubYear","2011"
128601,"journal","Social Work"
128601,"author","Hodge, D.R."
128603,"pubYear","2011"
128603,"journal","Social Work"
128603,"author","Secret, M."
128603,"author","Abell, M.L."
128603,"author","Berlin, T."
129825,"pubYear","2010"
129825,"journal","Social Work"
129825,"author","Lucero, N.M."
129829,"pubYear","2010"
129829,"journal","Social Work"
129829,"author","Graham, J.R."
129829,"author","Bradshaw, C."
129829,"author","Trew, J.L."
129839,"pubYear","2010"
129839,"journal","Social Work"
129839,"author","Rocha, C."
129839,"author","Poe, B."
129839,"author","Thomas, V."
129881,"pubYear","2010"
129881,"journal","Social Work"
129881,"author","Hodge, D.R."
129881,"author","Limb, G.E."
129905,"pubYear","2010"
129905,"journal","Social Work"
129905,"author","Zosky, D.L."
129955,"pubYear","2010"
129955,"journal","Social Work"
129955,"author","Murdach, A.D."
129957,"pubYear","2010"
129957,"journal","Social Work"
129957,"author","McBeath, B."
129957,"author","Briggs, H.E."
129957,"author","Aisenberg, E."
130052,"pubYear","2010"
130052,"journal","Social Work"
130052,"author","Lindhorst, T."
130052,"author","Casey, E."
130052,"author","Meyers, M."
130148,"pubYear","2010"
130148,"journal","Social Work"
130148,"author","Zetlin, A."
130148,"author","Weinberg, L."
130148,"author","Shea, N.M."
130156,"pubYear","2010"
130156,"journal","Social Work"
130156,"author","Spencer, R."
130156,"author","Collins, M.E."
130156,"author","Ward, R."
130156,"author","Smashnaya, S."
130168,"pubYear","2010"
130168,"journal","Social Work"
130168,"author","Padilla, Y.C."
130168,"author","Crisp, C."
130168,"author","Rew, D.L."
130208,"pubYear","2010"
130208,"journal","Social Work"
130208,"author","Dettlaff, A.J."
130208,"author","Rycraft, J.R."
130222,"pubYear","2010"
130222,"journal","Social Work"
130222,"author","Azzi-Lessing, L."
130328,"pubYear","2010"
130328,"journal","Social Work"
130328,"author","Momper, S.L."
130330,"pubYear","2010"
130330,"journal","Social Work"
130330,"author","Kotrla, K."
130334,"pubYear","2010"
130334,"journal","Social Work"
130334,"author","Bamba, S."
130350,"pubYear","2010"
130350,"journal","Social Work"
130350,"author","Van Dorn, R.A."
130350,"author","Scheyett, A."
130350,"author","Swanson, J.W."
130350,"author","Swartz, M.S."
130352,"pubYear","2010"
130352,"journal","Social Work"
130352,"author","Hughes, S."
130352,"author","Cohen, D."
130358,"pubYear","2010"
130358,"journal","Social Work"
130358,"author","Spencer, M.S."
130358,"author","Gunter, K.E."
130358,"author","Palmisano, G."
130364,"pubYear","2010"
130364,"journal","Social Work"
130364,"author","Matto, H.C."
130364,"author","Strolin-Goltzman, J."
130380,"pubYear","2010"
130380,"journal","Social Work"
130380,"author","Kayama, M."
130434,"pubYear","2010"
130434,"journal","Social Work"
130434,"author","Murdach, A.D."
130436,"pubYear","2010"
130436,"journal","Social Work"
130436,"author","Cleaveland, C."
130438,"pubYear","2010"
130438,"journal","Social Work"
130438,"author","Cameron, M."
130438,"author","Keenan, E.K."
130440,"pubYear","2010"
130440,"journal","Social Work"
130440,"author","Begun, A.L."
130440,"author","Berger, L.K."
130440,"author","Otto-Salaj, L.L."
130440,"author","Rose, S.J."
130442,"pubYear","2010"
130442,"journal","Social Work"
130442,"author","Strolin-Goltzman, J."
130442,"author","Kollar, S."
130442,"author","Trinkle, J."
130444,"pubYear","2010"
130444,"journal","Social Work"
130444,"author","Risley-Curtiss, C."
130446,"pubYear","2010"
130446,"journal","Social Work"
130446,"author","Hodge, D.R."
130446,"author","Roby, J.L."
130448,"pubYear","2010"
130448,"journal","Social Work"
130448,"author","Weiss, J.A."
130448,"author","Dwonch-Schoen, K."
130448,"author","Howard-Barr, E.M."
130448,"author","Panella, M.P."
130450,"pubYear","2010"
130450,"journal","Social Work"
130450,"author","Simmons, C.A."
130450,"author","Rycraft, J.R."
131386,"pubYear","2009"
131386,"journal","Social Work"
131386,"author","Organista, K.C."
131410,"pubYear","2009"
131410,"journal","Social Work"
131410,"author","Kernsmith, P."
131410,"author","Kernsmith, R."
131424,"pubYear","2009"
131424,"journal","Social Work"
131424,"author","Owen, C.L."
131511,"pubYear","2009"
131511,"journal","Social Work"
131511,"author","Yamatani, H."
131511,"author","Engel, R."
131511,"author","Spjeldnes, S."
131517,"pubYear","2009"
131517,"journal","Social Work"
131517,"author","Marshall, H.L."
131517,"author","Craun, S.W."
131517,"author","Theriot, M.T."
131529,"pubYear","2009"
131529,"journal","Social Work"
131529,"author","Boland-Prom, K.W."
131539,"pubYear","2009"
131539,"journal","Social Work"
131539,"author","Savitsky, L."
131539,"author","Illingworth, M."
131539,"author","Dulaney, M."
131593,"pubYear","2009"
131593,"journal","Social Work"
131593,"author","Waites, C."
131595,"pubYear","2009"
131595,"journal","Social Work"
131595,"author","Piedra, L.M."
131595,"author","Engstrom, D.W."
131597,"pubYear","2009"
131597,"journal","Social Work"
131597,"author","Bent-Goodley, T.B."
131599,"pubYear","2009"
131599,"journal","Social Work"
131599,"author","Browne, C.v."
131599,"author","Mokuau, N."
131599,"author","Braun, K.L."
131601,"pubYear","2009"
131601,"journal","Social Work"
131601,"author","Gilbert, D.J."
131601,"author","Harvey, A.R."
131601,"author","Belgrave, F.Z."
131603,"pubYear","2009"
131603,"journal","Social Work"
131603,"author","Tijerina, M.S."
131605,"pubYear","2009"
131605,"journal","Social Work"
131605,"author","Johnson, Y.M."
131605,"author","Munch, S."
131607,"pubYear","2009"
131607,"journal","Social Work"
131607,"author","Hodge, D.R."
131607,"author","Limb, G.E."
131607,"author","Cross, T.L."
131609,"pubYear","2009"
131609,"journal","Social Work"
131609,"author","Voisin, D.R."
131609,"author","Bird, J.D.P."
131697,"pubYear","2009"
131697,"journal","Social Work"
131697,"author","Wormer, K.V."
131729,"pubYear","2009"
131729,"journal","Social Work"
131729,"author","Weiss-Gal, I."
131729,"author","Benyamini, Y."
131729,"author","Ginzburg, K."
131729,"author","Savaya, R."
131729,"author","Peled, E."
131773,"pubYear","2009"
131773,"journal","Social Work"
131773,"author","Dennis, M.K."
131833,"pubYear","2009"
131833,"journal","Social Work"
131833,"author","Snyder, C."
131833,"author","van Wormer, K."
131833,"author","Chadha, J."
131833,"author","Jaggers, J.W."
131911,"pubYear","2009"
131911,"journal","Social Work"
131911,"author","Sherr, M.E."
131911,"author","Singletary, J.E."
131911,"author","Rogers, R.K."
131923,"pubYear","2009"
131923,"journal","Social Work"
131923,"author","Maschi, T."
131923,"author","Morgen, K."
131923,"author","Hatcher, S.S."
131923,"author","Rosato, N.S."
131923,"author","Violette, N.M."
131927,"pubYear","2009"
131927,"journal","Social Work"
131927,"author","Furman, R."
131927,"author","Negi, N.J."
131927,"author","Iwamoto, D.K."
131927,"author","Rowan, D."
131927,"author","Shukraft, A."
131927,"author","Gragg, J."
131961,"pubYear","2009"
131961,"journal","Social Work"
131961,"author","Mireau, R."
131961,"author","Inch, R."
131967,"pubYear","2009"
131967,"journal","Social Work"
131967,"author","Anastas, J.W."
131967,"author","Kuerbis, A.N."
131974,"pubYear","2009"
131974,"journal","Social Work"
131974,"author","Anthony, E.K."
131974,"author","Alter, C.F."
131974,"author","Jenson, J.M."
131988,"pubYear","2009"
131988,"journal","Social Work"
131988,"author","Macy, R.J."
131988,"author","Ferron, J."
131988,"author","Crosby, C."
131990,"pubYear","2009"
131990,"journal","Social Work"
131990,"author","Cacciatore, J."
131994,"pubYear","2009"
131994,"journal","Social Work"
131994,"author","Yoon, I."
131996,"pubYear","2009"
131996,"journal","Social Work"
131996,"author","Murdach, A.D."
132004,"pubYear","2011"
132004,"journal","Social Work"
132004,"author","Murdach, A.D."
132006,"pubYear","2011"
132006,"journal","Social Work"
132006,"author","Siegel, J.A."
132016,"pubYear","2010"
132016,"journal","Social Work"
132016,"author","Scarborough, M.K."
132016,"author","Lewis, C.M."
132016,"author","Kulkarni, S."
132312,"pubYear","2008"
132312,"journal","Social Work"
132312,"author","Nguyen, P.V."
132316,"pubYear","2008"
132316,"journal","Social Work"
132316,"author","Meares, P.A."
132352,"pubYear","2008"
132352,"journal","Social Work"
132352,"author","Aisenberg, E."
132354,"pubYear","2008"
132354,"journal","Social Work"
132354,"author","Price, S.K."
132366,"pubYear","2008"
132366,"journal","Social Work"
132366,"author","Slovak, K."
132366,"author","Brewer, T.W."
132366,"author","Carlson, K."
132394,"pubYear","2008"
132394,"journal","Social Work"
132394,"author","Ritter, J.A."
132414,"pubYear","2008"
132414,"journal","Social Work"
132414,"author","Yardley, M."
132416,"pubYear","2008"
132416,"journal","Social Work"
132416,"author","Yan, M.C."
132473,"pubYear","2008"
132473,"journal","Social Work"
132473,"author","Jackson, A."
132473,"author","Bentler, P.M."
132473,"author","Franke, T.M."
132481,"pubYear","2008"
132481,"journal","Social Work"
132481,"author","Ting, L."
132481,"author","Jacobson, J.M."
132481,"author","Sanders, S."
132487,"pubYear","2008"
132487,"journal","Social Work"
132487,"author","Hoyt, C.A."
132533,"pubYear","2008"
132533,"journal","Social Work"
132533,"author","Barth, R.P."
132533,"author","Lloyd, E.C."
132533,"author","Christ, S.L."
132533,"author","Chapman, M.V."
132533,"author","Dickinson, N.S."
132537,"pubYear","2008"
132537,"journal","Social Work"
132537,"author","Proctor, E.K."
132537,"author","Morrow-Howell, N."
132537,"author","Choi, S."
132537,"author","Lawrence, L."
132567,"pubYear","2008"
132567,"journal","Social Work"
132567,"author","Gerdes, K.E."
132567,"author","Stromwall, L.K."
132569,"pubYear","2008"
132569,"journal","Social Work"
132569,"author","Garland, D.R."
132569,"author","Myers, D.M."
132569,"author","Wolfer, T.A."
132597,"pubYear","2008"
132597,"journal","Social Work"
132597,"author","Mokuau, N."
132597,"author","Garlock-Tuialii, J."
132597,"author","Lee, P."
132623,"pubYear","2008"
132623,"journal","Social Work"
132623,"author","Hodge, D.R."
132639,"pubYear","2008"
132639,"journal","Social Work"
132639,"author","Siegel, D.M."
132697,"pubYear","2008"
132697,"journal","Social Work"
132697,"author","Wolfgram, S.M."
132751,"pubYear","2008"
132751,"journal","Social Work"
132751,"author","Baines, D."
132755,"pubYear","2008"
132755,"journal","Social Work"
132755,"author","DiFranks, N.N."
132757,"pubYear","2008"
132757,"journal","Social Work"
132757,"author","Schilling, R."
132757,"author","Morrish, J.N."
132757,"author","Liu, G."
132759,"pubYear","2008"
132759,"journal","Social Work"
132759,"author","Walls, N.E."
132759,"author","Freedenthal, S."
132759,"author","Wisneski, H."
132763,"pubYear","2008"
132763,"journal","Social Work"
132763,"author","Padilla, Y.C."
132763,"author","Shapiro, E.R."
132763,"author","Fernandez-Castro, M.D."
132763,"author","Faulkner, M."
132765,"pubYear","2008"
132765,"journal","Social Work"
132765,"author","Mokuau, N."
132765,"author","Braun, K.L."
132765,"author","Wong, L.K."
132765,"author","Higuchi, P."
132765,"author","Gotay, C.C."
132767,"pubYear","2008"
132767,"journal","Social Work"
132767,"author","Gill, E.L"
132769,"pubYear","2008"
132769,"journal","Social Work"
132769,"author","Barnes, A."
132771,"pubYear","2008"
132771,"journal","Social Work"
132771,"author","Miller-Cribbs, J.E."
132771,"author","Farber, N.B."
132795,"pubYear","2008"
132795,"journal","Social Work"
132795,"author","Weiss-Gal, I."
132797,"pubYear","2008"
132797,"journal","Social Work"
132797,"author","Hodge, D.R."
132797,"author","Nadir, A."
132799,"pubYear","2008"
132799,"journal","Social Work"
132799,"author","Gibelman, M."
132799,"author","Sweifach, J."
132803,"pubYear","2009"
132803,"journal","Social Work"
132803,"author","Callahan, R."
132805,"pubYear","2009"
132805,"journal","Social Work"
132805,"author","Lietz, C.A."
132807,"pubYear","2009"
132807,"journal","Social Work"
132807,"author","Furman, R."
133324,"pubYear","2007"
133324,"journal","Social Work"
133324,"author","Grote, N.K."
133324,"author","Zuckoff, A."
133324,"author","Swartz, H."
133324,"author","Bledsoe, S.E."
133324,"author","Geibel, S."
133338,"pubYear","2007"
133338,"journal","Social Work"
133338,"author","Fram, M.S."
133338,"author","Miller-Cribbs, J.E."
133338,"author","Horn, L.V."
133376,"pubYear","2007"
133376,"journal","Social Work"
133376,"author","Chapman, D.G."
133376,"author","Toseland, R.W."
133412,"pubYear","2007"
133412,"journal","Social Work"
133412,"author","Dennison, S.T."
133412,"author","Poole, J."
133412,"author","Qaqish, B."
133493,"pubYear","2007"
133493,"journal","Social Work"
133493,"author","McCoyd, J.L.M."
133493,"author","Shdaimah, C.S."
133517,"pubYear","2007"
133517,"journal","Social Work"
133517,"author","Castex, G.M."
133553,"pubYear","2007"
133553,"journal","Social Work"
133553,"author","Lai, D.W.L."
133553,"author","Chau, S.B."
133563,"pubYear","2007"
133563,"journal","Social Work"
133563,"author","Freedberg, S."
133565,"pubYear","2007"
133565,"journal","Social Work"
133565,"author","Burdge, B.J."
133569,"pubYear","2007"
133569,"journal","Social Work"
133569,"author","Barrow, F.H."
133573,"pubYear","2007"
133573,"journal","Social Work"
133573,"author","Hodge, D.R."
133603,"pubYear","2007"
133603,"journal","Social Work"
133603,"author","Ferguson, K.M."
133605,"pubYear","2007"
133605,"journal","Social Work"
133605,"author","Dattalo, P."
133609,"pubYear","2007"
133609,"journal","Social Work"
133609,"author","Wong, D.F.K."
133621,"pubYear","2007"
133621,"journal","Social Work"
133621,"author","Megivern, D.M."
133621,"author","McMillen, J.C."
133621,"author","Proctor, E.K."
133621,"author","Striley, C.L.W."
133621,"author","Cabassa, L.J."
133621,"author","Munson, M.R."
133749,"pubYear","2007"
133749,"journal","Social Work"
133749,"author","Zhang, W."
133749,"author","Gutierrez, O."
133789,"pubYear","2007"
133789,"journal","Social Work"
133789,"author","Everett, J.E."
133789,"author","Homstead, K."
133789,"author","Drisko, J."
133811,"pubYear","2007"
133811,"journal","Social Work"
133811,"author","Murdach, A.D."
133825,"pubYear","2007"
133825,"journal","Social Work"
133825,"author","Green, R.G."
133825,"author","Baskind, F.R."
133825,"author","Mustian, B.E."
133825,"author","Reed, L.N."
133825,"author","Taylor, H.R."
134040,"pubYear","2007"
134040,"journal","Social Work"
134040,"author","Miller, R.L."
134044,"pubYear","2007"
134044,"journal","Social Work"
134044,"author","Guilano-Ramos, V."
134044,"author","Dittus, P."
134044,"author","Jaccard, J."
134044,"author","Johansson, M."
134044,"author","Bouris, A."
134044,"author","Acosta, N."
134046,"pubYear","2007"
134046,"journal","Social Work"
134046,"author","Avery, A."
134046,"author","Chase, J."
134046,"author","Johansson, L."
134046,"author","Litvak, S."
134046,"author","Montero, D."
134046,"author","Wydra, M."
134050,"pubYear","2007"
134050,"journal","Social Work"
134050,"author","Corrigan, P.W."
134052,"pubYear","2007"
134052,"journal","Social Work"
134052,"author","Ciffone, J."
134054,"pubYear","2007"
134054,"journal","Social Work"
134054,"author","Bride, B.E."
134062,"pubYear","2007"
134062,"journal","Social Work"
134062,"author","Darnell, J.S."
134070,"pubYear","2007"
134070,"journal","Social Work"
134070,"author","Freisthler, B."
134070,"author","Bruce, E."
134070,"author","Needell, B."
134182,"pubYear","2006"
134182,"journal","Social Work"
134182,"author","Voisin, D.R."
134182,"author","DiClemente, R.J."
134182,"author","Salazar, L.F."
134182,"author","Crosby, R.A."
134182,"author","Yarber, W.L."
134184,"pubYear","2006"
134184,"journal","Social Work"
134184,"author","Maschi, T."
134186,"pubYear","2006"
134186,"journal","Social Work"
134186,"author","Lindsey, M.A."
134186,"author","Korr, W.S."
134186,"author","Broitman, M."
134186,"author","Bone, L."
134186,"author","Green, A."
134186,"author","Leaf, P.J."
134188,"pubYear","2006"
134188,"journal","Social Work"
134188,"author","Ruffolo, M.C."
134188,"author","Kuhn, M.T."
134188,"author","Evans, M.E."
134190,"pubYear","2006"
134190,"journal","Social Work"
134190,"author","Pollio, D.E."
134190,"author","North, C.S."
134190,"author","Reid, D.L."
134190,"author","Miletic, M.M."
134190,"author","McClendon, J.R."
134192,"pubYear","2006"
134192,"journal","Social Work"
134192,"author","Knight, C."
134194,"pubYear","2006"
134194,"journal","Social Work"
134194,"author","Hannah, G."
