"","articleID","attributes","record"
"29281",12250,"article","Understanding the psychodynamics of chronic homelessness from a self psychological perspective."
"29282",21137,"article","Understanding the racial and ethnic differences in caregiving arrangements."
"29283",11096,"article","Understanding the role of immigrant families' cultural and structural mechanisms in immigrant children's experiences beyond high school: Lessons for social work practitioners."
"29284",26672,"article","Understanding the social needs of street prostitutes."
"29285",41018,"article","Understanding the social needs of streetwalking prostitutes."
"29286",81493,"article","Understanding the truth about subjectivity."
"29287",17843,"article","Understanding urban adolescent mothers' visions of the future in terms of possible selves."
"29288",15835,"article","Understanding variation in normative childhood sexual behavior: The significance of family context."
"29289",54116,"article","Understanding variation in resident needs and services in homes for adults."
"29290",16826,"article","Understanding volunteer leaders of microcredit self-help groups in Karnataka, India."
"29291",25592,"article","Understanding young people and prostitution: A foundation for practice?"
"29292",15776,"article","Understanding youth resilience in Papua New Guinea through life story."
"29293",16066,"article","Understanding ‘marginal’ perspectives: Towards a social theory of resilience."
"29294",981,"article","Underutilization of adult day care: An exploratory study."
"29295",40655,"article","Undignified Dying: “May His Memory Be for a Blessing”."
"29296",11577,"article","Undocumented Latino immigrant men at risk."
"29297",11889,"article","Undocumented Latino immigrant men in the United States: Policy and practice considerations."
"29298",119850,"article","Unemployed Educated Young Men in India: Their Problems of Adjustment"
"29299",2019,"article","Unemployed fathers and their children: Implications for policy and practice."
"29300",45066,"article","Unemployed youths behind bars: Facing the challenges."
"29301",30197,"article","Unemployment Insurance and Low-Educated, Single, Working Mothers before and after Welfare Reform."
"29302",22399,"article","Unemployment and Families: A Review of Research."
"29303",2252,"article","Unemployment and child abuse."
"29304",23063,"article","Unemployment and mental health among white-collar workers - a question of work involvement and financial situation?"
"29305",121179,"article","Unemployment and the State: Implications for Canadian Social Work Education, Practice, and Research"
"29306",119812,"article","Unemployment as a Stressor: Role of Socio-Psychological Factors"
"29307",21591,"article","Unemployment compensation and the use of social assistance among second-generation immigrants in Sweden."
"29308",1112,"article","Unemployment in South Africa: A social policy issue for social work."
"29309",235,"article","Unemployment, age, gender and Regional suicide in England and Wales 1974–90: A Harbinger of increased suicide for the 1990s?"
"29310",2115,"article","Unemployment: The effect on social networks, depression, and reemployment opportunities."
"29311",11451,"article","Unequal burden of disease, unequal participation in clinical trials: solutions from African American and Latino community members."
"29312",21403,"article","Unethical Treatment of Gay and Lesbian People With Conversion Therapy."
"29313",42643,"article","Unfinished Mission."
"29314",13094,"article","Unforeseen implications of regulation to authenticity in clinical practice."
"29315",35037,"article","Unforgettable Episodes in Fighting Discrimination."
"29316",20293,"article","Unfulfilled Plans and Financial Stress: Unwed Mothers and Unemployment."
"29317",13206,"article","Unheard voices, unmapped terrain: Care work in long-term residential care for older people in Canada and Sweden."
"29318",115,"article","Unhousing the urban poor: The Reagan legacy."
"29319",15646,"article","Unified assessment: Policy, implementation and practice."
"29320",26236,"article","Unilateral interventions for women living with heavy drinkers."
"29321",79980,"article","Unique and interactive effects of empathy and social status on involvement in bullying."
"29322",16154,"article","Unique challenges of transgender aging: Implications from the literature."
"29323",26440,"article","Unique names and naming practices among African American families."
"29324",26111,"article","Unique stressors experienced by unmarried women with breast cancer."
"29325",33317,"article","Unitarian ideals and professional diversity in social work practice—the case of Sweden. Socialt arbete: mellan homogena ideal och professionell splittring—exemplet Sverige."
"29326",12016,"article","Unitary appreciative inquiry (UAI): A new approach for researching social work education and practice."
"29327",53126,"article","Unitas: the clinic of the street--community mental health in practice."
"29328",120078,"article","United States HIV Policy from the Human Rights Perspective"
"29329",52559,"article","United States Supreme Court decisions summary."
"29330",36587,"article","United States poverty studies and poverty measurement: the past twenty-five years."
"29331",19468,"article","United We Stand? Partnership Working in Health and Social Care and the Role of Social Work in Services for Older People."
"29332",18039,"article","Uniting project proponents and the community: A model for coastal development projects."
"29333",41449,"article","Universal health care coverage in the United States: barriers, prospects, and implications."
"29334",21755,"article","Universal ideals and particular constraints of social citizenship: The Chinese experience of unifying rights and responsibilities."
"29335",19295,"article","Universalism and cultural relativism in social work ethics."
"29336",36020,"article","Universalism within Targeting: Nursing Home Care, the Middle Class, and the Politics of the Medicaid Program."
"29337",520,"article","Universities for the second phase of life: Counseling, wellness, and senior citizen center programs."
"29338",118865,"article","University Agency Collaboration to Design, Implement, and Evaluate a Leadership Development System"
"29339",30248,"article","University and community partnerships: the challenges of collaborative knowledge creation."
"29340",48160,"article","University and social involvement at the neighborhood level: Implications for social work education."
"29341",14445,"article","University centers for students in recovery."
"29342",39078,"article","University expectations for clinical social work doctorates: are they different?"
"29343",120796,"article","University-Based Social Work Education: Quaint and Dated?"
"29344",118862,"article","University-Community Collaborations: A Case Study of an Effective Partnership"
"29345",16818,"article","University-community partnerships and community-based participatory research: One community's approach to enhance capacity in end-of-life and bereavement practice, research, and education."
"29346",18989,"article","University-community partnerships in gerontological social work: Building consensus around student learning."
"29347",118785,"article","University/Child Welfare Agency Partnerships: Building a Bridge Between the Ivory Tower and the State Office Building"
"29348",25952,"article","Unjust freedom: The ethics of client self-determination in runaway youth shelters."
"29349",30546,"article","Unlearning Privilege and Becoming an Ally: It Is Never Too Young to Start."
"29350",122650,"article","Unleashing social innovation for social economy: experience of social enterprise development in Hong Kong"
"29351",75185,"article","Unlocking pathways to women's empowerment and gender equality: The good, the bad, and the sticky."
"29352",33640,"article","Unmasking the Doctored Image of Foreign Aid: A Mirror Model."
"29353",20175,"article","Unmet Needs for Supportive Services: A Comparison of Rural and Urban Older Adults."
"29354",20155,"article","Unmet Patient Need in Home Care Under Managed Care."
"29355",12569,"article","Unmet home care service needs of rural older adults with Alzheimer's disease: A perspective of informal caregivers."
"29356",44806,"article","Unmet mental health service needs in kinship care: The importance of assessing and supporting caregivers."
"29357",42649,"article","Unmet need, safety net services, and research."
"29358",16158,"article","Unmet needs and depressive symptoms among low-income older adults."
"29359",20016,"article","Unmet needs at the end of life: Perceptions of hospice social workers."
"29360",31982,"article","Unnatural Causes: Is Inequality Making Us Sick?"
"29361",28929,"article","Unpacking Transformation: Committing to Community in Education and Health Care Reform."
"29362",13612,"article","Unpacking neo-liberal technologies of government in Australian higher education social work departments."
"29363",14284,"article","Unpacking race, culture, and class in rural Alaska: Native and non-native multidisciplinary professionals' perceptions of child sexual abuse."
"29364",25756,"article","Unplanned termination: Pain and consequences."
"29365",55399,"article","Unpublished social work research: systematic replication of a recent meta-analysis of published intervention effectiveness research."
"29366",782,"article","Unraveling neighborhood change using two-wave panel analysis: A case study of Cleveland in the 1980s."
"29367",13291,"article","Unraveling probation officers' practices with youths with histories of trauma and stressful life events."
"29368",20311,"article","Unraveling the Link between Trauma and Male Delinquency: The Cumulative Versus Differential Risk Perspectives."
"29369",39440,"article","Unraveling the Mary Ellen legend: origins of the “cruelty” movement."
"29370",20533,"article","Unraveling the rationale for a one-stop service under the Family and Child Protection Services Units in Hong Kong."
"29371",15383,"article","Unraveling the social construction of homelessness."
"29372",78013,"article","Unraveling the source of African American children's positively biased perceptions of peer acceptance."
"29373",37660,"article","Unraveling “tacit knowledge”: what social workers do and why they do it."
"29374",19479,"article","Unravelling Cultural Constructions in Social Work Education: Journeying Toward Cultural Competence."
"29375",17161,"article","Unravelling emotional, behavioural and educational outcomes in a longitudinal study of children in foster-care."
"29376",13277,"article","Unravelling social capital: Disentangling a concept for social work."
"29377",119772,"article","Unrelated Adoption in Hong Kong: Profile and Emerging Issues"
"29378",18771,"article","Unresolved loss and trauma in parents and the implications in terms of child protection."
"29379",37153,"article","Unresolved struggles: educating social workers in Aotearoa New Zealand."
"29380",20653,"article","Unretired and Better Than Ever: Older Adults as Foster Parents for Children."
"29381",26434,"article","Unscientific thinking about scientific practice: Evaluating the scientist-practitioner model."
"29382",21682,"article","Unserved, unseen, and unheard: Integrating programs for HIV-infected and HIV-affected older adults."
"29383",13422,"article","Unsettled social work: The challenge of Levinas’s ethics."
"29384",22437,"article","Unsettling the 'social' in social work: Responses to asylum seeking children in Ireland."
"29385",47775,"article","Unsocial capital and self-rated health: contrasts between Latinos and non-Hispanic Whites."
"29386",50035,"article","Unstable housing- a significant challenge for home visiting programs: an Early Head Start case example."
"29387",122757,"article","Unsuitable Bodies: Trans People and Cisnormativity in Shelter Services"
"29388",10904,"article","Unsupportive social interactions in the weeks immediately following breast cancer diagnosis."
"29389",18180,"article","Untitled moments: Theorizing incorporeal knowledge in social work practice."
"29390",118507,"article","Unwed Motherhood among Tribals In South India"
"29391",2225,"article","Unwed teenage pregnancy: Family relationships with the father of the baby."
"29392",18192,"article","Up close and personal: Employee networks and job satisfaction in a human service context."
"29393",15329,"article","Up-skilling the skills lab: Developing leadership skills with service users and carers."
"29394",20792,"article","Update on confidentiality issues in practice with children: Ethics risk management."
"29395",25318,"article","Update on psychosocial research on leukaemia for social work practitioners."
"29396",32541,"article","Updating All Our Outfits."
"29397",1691,"article","Updating paternal images in father-adult son relationships."
"29398",19171,"article","Urban African American Pre-Adolescent Social Problem Solving Skills: Family Influences and Association with Exposure to Situations of Sexual Possibility."
"29399",14999,"article","Urban African American adolescents and adultification."
"29400",49427,"article","Urban African American grandmother caregivers reliance on family members: a qualitative perspective of common themes."
"29401",25211,"article","Urban American Indian identity attitudes and acculturation styles."
"29402",10590,"article","Urban American Indians: A comparison of father involvement predictors across race."
"29403",19802,"article","Urban Australian Aboriginal peoples' experience of human services."
"29404",122489,"article","Urban Heat Islands and Social Work: Opportunities for Intervention"
"29405",120815,"article","Urban Lesbian and Gay American Indian Identity: Implications for Mental Health Service Delivery"
"29406",118922,"article","Urban Migrants and Rural Development"
"29407",11784,"article","Urban adolescents' understandings of the relationship between background and success."
"29408",19687,"article","Urban community in China: Service, participation and development."
"29409",2921,"article","Urban emergency food center clients: Characteristics, coping strategies and needs."
"29410",25104,"article","Urban families and adolescent mental health."
"29411",15568,"article","Urban poverty in Johannesburg: Implications for policy, planning, and community development."
"29412",16485,"article","Urban street children in China: A social exclusion perspective."
"29413",13169,"article","Urban students' perceptions of the school environment's influence on school violence."
"29414",24506,"article","Urban violence among African American males: Integrating family, neighborhood, and peer perspectives."
"29415",24369,"article","Urban youth development--Broadway style: Using theatre and group work as vehicles for positive youth development."
"29416",119878,"article","Urbanisation in the Third World Countries"
"29417",82292,"article","Usability study of a distance continuing education website for human service professionals."
"29418",12415,"article","Use and helpfulness of self-administered stress management therapy in patients undergoing cancer chemotherapy in community clinical settings."
"29419",22724,"article","Use and implications of ethnomedical health care approaches among Central American immigrants."
"29420",24637,"article","Use and support of multicultural and antiracist education: Research-informed interdisciplinary social work practice."
"29421",21000,"article","Use of Communication Tools and Fee-Setting in E-Therapy: A Web Site Survey."
"29422",119530,"article","Use of Communication by SHGs for Empowerment of Women"
"29423",30535,"article","Use of Context/Use of Self: Privilege and Marginalization as Catalysts for Growth in Social Work Education and Practice."
"29424",20741,"article","Use of Critical Consciousness in Anti-Oppressive Social Work Practice: Disentangling Power Dynamics at Personal and Structural Levels."
"29425",29839,"article","Use of Distress Thermometers in an Outpatient Oncology Setting."
"29426",23487,"article","Use of Group Counseling to Support Aging-Related Losses in Older Adults with Intellectual Disabilities."
"29427",21962,"article","Use of Groups in School Social Work: Group Work and Group Processes."
"29428",119059,"article","Use of Play and Art Forms with Children in Disaster: The Gujarat Experience"
"29429",21093,"article","Use of Senior Centers as a Moderator of Stress-Related Distress Among Latino Elders."
"29430",22352,"article","Use of Single-System Research to Evaluate the Effectiveness of Cognitive-Behavioural Treatment of Schizophrenia."
"29431",119511,"article","Use of Strengths Perspective to Treat Persons Suffering from Mental Illness in India: A Case Analysis"
"29432",23011,"article","Use of Title IV-E funding in BSW programs."
"29433",20080,"article","Use of a Single Page Elder Abuse Assessment and Management Tool: A Practical Clinician's Approach to Identifying Elder Mistreatment."
"29434",31819,"article","Use of a Web-Based Data System to Conduct a Randomized Controlled Trial of an Intervention for Children Placed in Out-of-Home Care."
"29435",21163,"article","Use of a sexual abstinence only curriculum with sexually active youths."
"29436",16673,"article","Use of a web-based data system to conduct a randomized controlled trial on an intervention for children placed in out-of-home care."
"29437",56070,"article","Use of electronic mail to promote computer literacy in social work undergraduates."
"29438",26046,"article","Use of groups in EAP interventions: An ecological approach."
"29439",24951,"article","Use of health and human services by community-residing people with dementia."
"29440",41512,"article","Use of health insurance in county-funded clinics: issue for health care reform."
"29441",56187,"article","Use of health insurance in county-funded clinics: issues for health care reform."
"29442",375,"article","Use of humor in crisis intervention."
"29443",54680,"article","Use of mental health research in BSW curriculum: wraparound services."
"29444",11680,"article","Use of mental health services by survivors of intimate partner violence."
"29445",36803,"article","Use of mental health services by youth in contact with social services."
"29446",19137,"article","Use of meta-analysis in social work and allied disciplines."
"29447",37477,"article","Use of multilevel covariance structure analysis to evaluate the multilevel nature of theoretical constructs."
"29448",16677,"article","Use of novel unsupported and empirically supported therapies by licensed clinical social workers: An exploratory study."
"29449",48275,"article","Use of partnership strategies to build radiation oncology disparities research programs in five Western Pennsylvania communities: An organizational case study."
"29450",21865,"article","Use of population measures and norms to identify resilient outcomes in young people in care: An exploratory study."
"29451",13728,"article","Use of professional and informal support by Black men with mental disorders."
"29452",11041,"article","Use of psychosocial services increases after a social worker–mediated intervention in gynecology oncology patients."
"29453",13781,"article","Use of psychosocial support services among male Veterans Affairs colorectal cancer patients."
"29454",26291,"article","Use of reminiscence groups to facilitate the telling of life stories by elderly Russian Jewish immigrants."
"29455",15939,"article","Use of residential care in Europe for children aged under three: Some lessons from neurobiology."
"29456",17290,"article","Use of self in cognitive behavioral therapy."
"29457",17291,"article","Use of self in relational clinical social work."
"29458",11672,"article","Use of self-disclosure for the gay male therapist: The impact on gay males in therapy."
"29459",19341,"article","Use of self: A primer revisited."
"29460",37215,"article","Use of senior center services of the elderly Chinese immigrants."
"29461",53086,"article","Use of standardized measures in agency based research and practice."
"29462",2370,"article","Use of support groups with adult female survivors of child sexual abuse."
"29463",34661,"article","Use of the Chid Behavior Checklist as a Diagnostic Screening Tool in Community Mental Health."
"29464",20786,"article","Use of the Child Behavior Checklist as a Diagnostic Screening Tool in Community Mental Health."
"29465",27312,"article","Use of the Rosenberg Self-Esteem Scale with adult cancer patients."
"29466",18619,"article","Use of the decision case method of teaching in a course on death and grief."
"29467",76245,"article","Use of the internet by informal caregivers assisting people with multiple sclerosis."
"29468",83369,"article","Use of the internet for HIV prevention by AIDS service organizations in the United States."
"29469",1398,"article","Use of the print media to attract 'hard-to-reach' research participants."
"29470",26181,"article","Use of the social services for mental health purposes in a rural and an urban area in Norway."
"29471",19906,"article","Use of theory and research in social work practice: Implications for knowledge-based practice."
"29472",118814,"article","Useful Knowledge for Social Work Practice"
"29473",119869,"article","User Charges and Patients' Rights"
"29474",119632,"article","User Fee in Public Health Institutions: An Experience across Asian and African Countries"
"29475",19717,"article","User and Carer Involvement in Social Work Education--A University Case Study: Manipulation or Citizen Control?"
"29476",11781,"article","User and carer experiences of international social care workers in England: Listening to their accounts of choice and control."
"29477",25653,"article","User empowerment or family self-reliance? The Family Group Conference model."
"29478",30598,"article","User involvement and empowerment among asylum seekers in Norwegian reception centres."
"29479",25920,"article","User involvement in services—Incorporation or challenge?"
"29480",10989,"article","User movies as a means of incorporating the knowledge and experience of users in web-based professional education."
"29481",17256,"article","User perspective on palliative care services: Experiences of middle-aged partners bereaved through cancer known to social work services in Northern Ireland."
"29482",26069,"article","User-centred responses to child sexual abuse: The way forward?"
"29483",23879,"article","Users' views of an outreaching social work team in Hong Kong."
"29484",25056,"article","User–practitioner transactions in the new culture of community care."
"29485",2547,"article","Uses of the genogram with the elderly and their families."
"29486",34692,"article","Using Admissions as a Springboard for Action: Diving and Delving into Professional Roles."
"29487",39657,"article","Using African-centered principles in family-preservation services."
"29488",20384,"article","Using Analytic Space: A Challenge to Contemporary Psychoanalysis."
"29489",12545,"article","Using Catholic social teaching to build social capital for agency mission and workforce development in faith-based social services and beyond."
"29490",22174,"article","Using Chart Reviews to Assess Postpartum Substance Use: A Pilot Study."
"29491",19426,"article","Using Client Satisfaction to Improve Case Management Services for the Elderly."
"29492",33534,"article","Using Collaboration to Maximize Outcomes for a John A. Hartford Foundation Geriatric Enrichment Project."
"29493",30625,"article","Using Community-Based Participatory Research to Ameliorate Cancer Disparities."
"29494",119212,"article","Using Competence as a Basis for Developing Reflective Practice: A Case Study of a Post-Qualifying Framework in Child Protection"
"29495",23614,"article","Using DAVE as a model to go beyond treatment compliance with persons receiving renal replacement therapy."
"29496",19760,"article","Using Data Triangulation of Mother and Daughter Interviews to Enhance Research about Families."
"29497",19970,"article","Using Discursive Reflexivity to Enhance the Qualitative Research Process: An Example from Accounts of Teenage Conception."
"29498",21918,"article","Using EMDR with Recovering Addicts: An Interview with Wendy Justus."
"29499",22123,"article","Using Family-Oriented Treatment to Improve Placement Outcomes for Children and Youth in Residential Treatment."
"29500",121898,"article","Using Films to Teach Social Welfare Policy"
"29501",22404,"article","Using Focus Groups to Create Culturally Appropriate HIV Prevention Material for the Deaf Community."
"29502",119165,"article","Using Focus Groups to Design an Interagency Training Program for Child Welfare Workers"
"29503",23924,"article","Using Foucault's 'disciplinary power' and 'resistance' in cross-cultural psychotherapy."
"29504",19418,"article","Using Foucault's concept of power to analyze school discipline and draw implications for school social work service in Hong Kong."
"29505",45398,"article","Using GIS mapping to assess foster care: A picture is worth a thousand words."
"29506",118636,"article","Using Global and International Community Practice Case Studies to Enhance Critical Thinking about Domestic Community Participation, Social Power and Global Connections in United States Professional Social Work Education"
"29507",120739,"article","Using Immigrant Novels to Explore the World of Precarious Work"
"29508",19476,"article","Using Intergroup Dialogue to Promote Social Justice and Change."
"29509",122667,"article","Using Internet-Based Videos as Pedagogical Tools in the Social Work Policy Classroom"
"29510",121043,"article","Using Literature to Illustrate Social Work Theories"
"29511",22627,"article","Using Mediation to Achieve Permanency for Children and Families."
"29512",22159,"article","Using Multilevel Statistical Models in Social Work Intervention Research."
"29513",22031,"article","Using Music as a Therapy Tool to Motivate Troubled Adolescents."
"29514",40548,"article","Using Narrative Assignments in the Classroom: Teacher and Student Reflections."
"29515",18555,"article","Using Personal Quality Assessment for selection of social work students."
"29516",122170,"article","Using Poetry as a Tool for Self-Reflection in Social Work Education"
"29517",122026,"article","Using Portfolios: Integrating Learning and Promoting for Social Work Students"
"29518",121150,"article","Using Practice Research for Change"
"29519",37540,"article","Using Q-sort methodology as an educational tool in post-qualifying education whilst simultaneously gathering research data about views on parenting."
"29520",34404,"article","Using Reflective Online Journals to Create Constructivist, Student-Centered Learning Environments in Undergraduate Social Work Education."
"29521",21460,"article","Using Self-Efficacy Theory in Social Work Teaching."
"29522",21958,"article","Using Songs with Groups of Teenagers: How Does It Work?"
"29523",21011,"article","Using Student-Written Cases to Enhance Competency-Based Assessment and Diagnostic Skills."
"29524",22387,"article","Using Total Quality Management Tools in Human Service Intervention Research."
"29525",19672,"article","Using Video Interviewing in the Assessment of Social Work Communication Skills."
"29526",21004,"article","Using Visual Interventions as a Component of Positive Behavioral Support for a Student with Aggressive Behaviors and Mental Retardation: A Review and Single Case Report."
"29527",21959,"article","Using Writing and Poetry to Achieve Focus and Depth in a Group of Women Parenting Sexually Abused Children."
"29528",20385,"article","Using a Biopsychosocial Paradigm in Social Work Practice with Children who have Tourette Syndrome."
"29529",21300,"article","Using a Collaboratory Model to Translate Social Work Research Into Practice and Policy."
"29530",13665,"article","Using a LISTSERV™ to develop a community of practice in end-of-life, hospice, and palliative care social work."
"29531",119103,"article","Using a Pretest-Posttest Design to Evaluate Continuing Education Programs"
"29532",121693,"article","Using a Semiotic Metatheory for Theory Understanding, Appraisal, and Use: An Illustrative Social Work Translation of the Affect Control Theory of Emotions"
"29533",14117,"article","Using a community participatory research approach to understand satisfaction with psychopharmacology among families of children with psychiatric co-morbidities."
"29534",48282,"article","Using a comprehensive case-based examination to evaluate and integrate student learning in social work administration."
"29535",542,"article","Using a computer network for social work training."
"29536",12159,"article","Using a developmental action research strategy to build theory for intervention into homelessness among minority women."
"29537",26233,"article","Using a focus group of clinicians to develop a research project on therapeutic process for clients with dual diagnoses."
"29538",52674,"article","Using a group work approach to develop the potential of students in a non-traditional MSW work-study program."
"29539",11246,"article","Using a group work practice standards inventory to assess the impact of a “social work practice with groups” course."
"29540",13873,"article","Using a lifecourse context for exploring alcohol change attempts and treatment efforts among individuals with alcohol dependency."
"29541",88657,"article","Using a listserv to extend classroom learning: A content analysis."
"29542",20560,"article","Using a needs assessment to develop plans for macro-level parent involvement in schools."
"29543",23895,"article","Using a participatory research approach to mobilize immigrant minority family caregivers."
"29544",35951,"article","Using a peer action learning approach in the implementation of communication and information technology in social work education."
"29545",19184,"article","Using a positive youth development approach in addressing problem-oriented youth behavior."
"29546",724,"article","Using a reconviction predictor to make sense of reconviction rates in the probation service."
"29547",15001,"article","Using a risk and resilience framework and feminist theory to guide social work interventions with adolescent mothers."
"29548",50078,"article","Using a social work professor's autobiography as a teaching tool in human behavior and the social environment."
"29549",54576,"article","Using a strengths perspective for social work practice with abused women."
"29550",16436,"article","Using a strengths-based perspective to change perceptions: An exploratory study."
"29551",11734,"article","Using a student-led support group to reduce stress and burnout among BSW students."
"29552",14905,"article","Using a team approach to address bullying of students with Asperger's syndrome in activity-based settings."
"29553",12507,"article","Using adjuncts in social work education: Challenges and rewards."
"29554",537,"article","Using advanced communications and multimedia applications to provide real life benefits to remote rural areas: BARBARA."
"29555",122567,"article","Using an Anti-Oppressive Framework in Social Work Practice with Lesbians"
"29556",34710,"article","Using an Online Support Site to Extend the Learning to a Graduate Field Practicum in the United States."
"29557",34653,"article","Using an action research approach to involving service users in the assessment of professional competence."
"29558",15819,"article","Using an anti-racist framework for assessment and intervention in clinical practice with families from diverse ethno-racial backgrounds."
"29559",56387,"article","Using an event history analysis to evaluate social welfare programs."
"29560",16536,"article","Using an evidence-based CBT group intervention model for adolescents with depressive symptoms: Lessons learned from a school-based adaptation."
"29561",47571,"article","Using an evidence-based program planning model in a macro practice course."
"29562",12216,"article","Using an interrupted space to explore social resilience with marginalized young people."
"29563",13709,"article","Using appreciative inquiry to facilitate implementation of the recovery model in mental health agencies."
"29564",14856,"article","Using art as a self-regulating tool in a war situation: A model for social workers."
"29565",16411,"article","Using artistic accurate empathy and artistic advanced accurate empathy to assist clients in dealing spiritually with death and dying."
"29566",19342,"article","Using attachment theory to understand the treatment of adult depression."
"29567",22736,"article","Using attachment theory when placing siblings in foster care."
"29568",24242,"article","Using available clinical information in practice-based research: Mining for silver while dreaming of gold."
"29569",86578,"article","Using biofeedback to enhance interventions in schools."
"29570",2006,"article","Using bug-in-the-ear feedback in clinical supervision: Preliminary evaluations."
"29571",24040,"article","Using case-based reasoning to develop computerized guidance for effective practice."
"29572",37536,"article","Using child abuse inquiries in child protection education and training."
"29573",23426,"article","Using classification and regression trees (CART) to support worker decision making."
"29574",82291,"article","Using client information systems in practice settings: Factors affecting social workers' use of information systems."
"29575",13491,"article","Using common themes: Cost-effectiveness of permanent supported housing for people with mental illness."
"29576",11953,"article","Using community outreach and evidenced-based treatment to address domestic violence issues."
"29577",41237,"article","Using company-owned housing and workfare to fill the need for low-wage workers: a solution or step backward?"
"29578",11627,"article","Using comparative perspective rapid ethnography in international case studies: Strengths and challenges."
"29579",4794,"article","Using computer simulations in behavior therapy training."
"29580",58696,"article","Using computer-assisted instruction to increase organizational effectiveness."
"29581",99,"article","Using computer-assisted instruction to teach Axis-II of the DSM-III—R to social work students."
"29582",2198,"article","Using computers in community educational programs."
"29583",41218,"article","Using computers to teach practice skills."
"29584",12406,"article","Using concepts from interpersonal neurobiology in revisiting psychodynamic theory."
"29585",21399,"article","Using concurrent planning to establish permanency for looked after young children."
"29586",15839,"article","Using conflict theory to explore the role of nursing home social workers in home- and community-based service utilization."
"29587",23973,"article","Using constructs for self-appraisal: A tool for social work practitioners."
"29588",16711,"article","Using context to build rigor: Application to two hermeneutic phenomenological studies."
"29589",12904,"article","Using cost–benefit analysis to understand the value of social interventions."
"29590",45838,"article","Using critical race theory to analyze how Disney constructs diversity: A construct for the baccalaureate human behavior in the social environment curriculum."
"29591",26282,"article","Using culture and the intersubjective perspective as a resource: A case study of an African-American couple."
"29592",17706,"article","Using cumulative risk to screen for mental health problems in child welfare."
"29593",14434,"article","Using current events to enhance learning: A social work curricular case example."
"29594",54664,"article","Using current research to teach empirically-based mental health case management to undergraduate students."
"29595",23470,"article","Using customer satisfaction surveys to improve quality of care in nursing homes."
"29596",19793,"article","Using data-mining to explore the outcomes of an integrated care program: Looking for meaning behind key outcome indicators."
"29597",25890,"article","Using daydreams in psychodynamic psychotherapy."
"29598",17623,"article","Using decision analysis: Connecting classroom and field."
"29599",14185,"article","Using digital technologies in community mental health: The example of ‘Buddy’."
"29600",19899,"article","Using distance education to connect diverse communities, colleges, and students."
"29601",79473,"article","Using distance learning to increase literacy among TANF participants."
"29602",13167,"article","Using drawings and a child-centered interview to explore the impact of pediculosis on elementary school children in a rural town."
"29603",24860,"article","Using dreams in brief therapy."
"29604",16918,"article","Using drink size to talk about drinking during pregnancy: A randomized clinical trial of Early Start Plus."
"29605",80130,"article","Using e-health programs to overcome barriers to the effective treatment of mental health and addiction problems."
"29606",107278,"article","Using e-mail for family research."
"29607",47305,"article","Using empowerment evaluation to facilitate the development of intimate partner and sexual violence prevention programs."
"29608",45840,"article","Using experiential exercises to teach about diversity, oppression, and social justice."
"29609",40086,"article","Using external consultants in social service agencies."
"29610",44996,"article","Using factorial survey method to study foster care placement decisions."
"29611",17186,"article","Using family attachment narrative therapy to heal the wounds of twinship: A case study of an 11-year-old boy."
"29612",54357,"article","Using feminist classroom rules to model empowerment for social work students."
"29613",11129,"article","Using feminist leadership to build a performance-based, peer education program."
"29614",24379,"article","Using graphical feedback to increase social workers' productivity."
"29615",24214,"article","Using group therapy to enhance treatment compliance in first episode schizophrenia."
"29616",16929,"article","Using groups to advance social work practice-based research."
"29617",2194,"article","Using hypnosis in social work practice."
"29618",18193,"article","Using individual development accounts to save for a home: Are there differences by race?"
"29619",90053,"article","Using interactive multimedia to educate high-risk patients about AIDS and sexually transmitted diseases."
"29620",53033,"article","Using knowledge about knowledge utilization."
"29621",37482,"article","Using large classes to positive advantage: involving students as research subjects and active learners."
"29622",529,"article","Using limits and structures for empowerment of children in groups."
"29623",639,"article","Using literature as an aid to practice."
"29624",14991,"article","Using live supervision in field education: Preparing social work students for clinical practice."
"29625",14149,"article","Using local areas data to improve the lives of disadvantaged children and families."
"29626",17252,"article","Using marriage education to strengthen military families: Evaluation of the active military life skills program."
"29627",1841,"article","Using metaphors in therapy: Dichos and Latino clients."
"29628",12518,"article","Using methodological search filters to facilitate evidence-based social work practice."
"29629",15542,"article","Using multidisciplinary teams to address ethical dilemmas with older adults who hoard."
"29630",19903,"article","Using on-line delivery to support students during practicum placements."
"29631",2539,"article","Using online databases to guide practice and research."
"29632",47140,"article","Using patient evaluations to empirically assess medicaid programs for social justice."
"29633",11033,"article","Using performance measures to manage child welfare outcomes: Local strategies and decision making."
"29634",49324,"article","Using personal ads and online self-help groups to teach content analysis in a research methods course."
"29635",45833,"article","Using personal narratives for curriculum development about substance abuse and older adults."
"29636",44699,"article","Using photovoice as a tool to engage social work students in social justice."
"29637",13042,"article","Using photovoice to identify service needs of older African American methadone clients."
"29638",11359,"article","Using popular media to reduce new college students’ mental illness stigma."
"29639",36314,"article","Using portfolios to stimulate critical thinking in social work education."
"29640",15283,"article","Using prayer and other forms of positive mental energy in direct practice: An evidence-based perspective."
"29641",19292,"article","Using principles of community participatory research: Groundwork for a collaboration in Brazil."
"29642",52928,"article","Using professional advisory committees to achieve excellence in social work education."
"29643",54338,"article","Using professionally trained actors in social work role-play simulations."
"29644",12845,"article","Using promotores programs to improve Latino health outcomes: Implementation challenges for community-based nonprofit organizations."
