"","articleID","attributes","record"
"29836",22620,"article","Using single-system research designs to evaluate practice: Potential applications for social work in Chinese contexts."
"29837",17413,"article","Using social construction theory as a foundation for macro-level interventions in communities impacted by HIV and addictions."
"29838",22338,"article","Using social constructionist thinking in training social workers living and working under threat of political violence."
"29839",20643,"article","Using social environment assets to identify intervention strategies for promoting school success."
"29840",19910,"article","Using social network interventions to improve mentally ill clients' well-being."
"29841",47307,"article","Using social network theory to influence the development of state and local primary prevention capacity-building teams."
"29842",11329,"article","Using social work theory and values to investigate the implementation of community treatment orders."
"29843",16876,"article","Using social work theory for the facilitation of friendships."
"29844",19013,"article","Using solution-oriented techniques in mutual aid groups."
"29845",13809,"article","Using spiritual interventions in practice: Developing some guidelines from evidence-based practice."
"29846",14910,"article","Using spiritually modified cognitive behavioral therapy to help clients wrestling with depression: A promising intervention for some older adults."
"29847",17270,"article","Using staff training to decrease the use of restrictive procedures at two facilities for foster care children."
"29848",48281,"article","Using standardized clients in the classroom: An evaluation of a training module to teach active listening skills to social work students."
"29849",11317,"article","Using standardized clients to train social workers in intimate partner violence assessment."
"29850",21531,"article","Using standardized measures to prioritize services for children and families in need."
"29851",25264,"article","Using stories in dynamically oriented clinical social work: A discourse analysis approach to client narratives."
"29852",52512,"article","Using structured controversy to teach diversity content and cultural competence."
"29853",14240,"article","Using student task groups to teach group process and development."
"29854",17741,"article","Using students' written feedback on 'race' issues to enhance self-regulated learning."
"29855",11524,"article","Using team-based learning to teach social work research, human behavior, and policy."
"29856",87770,"article","Using technological tools to enhance learning in social work diversity courses."
"29857",23319,"article","Using technology in rural practice--Local area coordination in rural Australia."
"29858",57230,"article","Using technology to change the human services delivery system."
"29859",17283,"article","Using technology to promote Communities of Practice (CoP) in social work education."
"29860",23268,"article","Using the 'Looking After Children' dimensions to collect aggregate data on well-being."
"29861",25443,"article","Using the AOD cultural framework to view alcohol and drug issues through various cultural lenses."
"29862",25583,"article","Using the Child Behavior Checklist in assessing conduct disorder: Issues of reliability and validity."
"29863",23190,"article","Using the Conner's Teacher Rating Scale-Revised in school social work: Issues of reliability and validity."
"29864",24800,"article","Using the Eating Disorder Examination in the assessment of bulimia and anorexia: Issues of reliability and validity."
"29865",21970,"article","Using the End of Groups as an Intervention at End-of-Life."
"29866",10338,"article","Using the F-word: Feminist epistemologies and postgraduate research."
"29867",19987,"article","Using the Image Exchange to Enhance Interdisciplinary Team Building in Child Welfare."
"29868",12465,"article","Using the Internet to meet sexual partners: Research and practice implications."
"29869",119702,"article","Using the Methods of Participatory Wealth Ranking to Identify the Targeted People of Rural Minimum Livelihood Protection System: An Exploratory Study"
"29870",21788,"article","Using the Myers-Briggs Type Indicator in Field Education Supervision."
"29871",27411,"article","Using the Quality of Life Index in a cancer rehabilitation program."
"29872",10626,"article","Using the Social Enterprise Intervention (SEI) and Individual Placement and Support (IPS) models to improve employment and clinical outcomes of homeless youth with mental illness."
"29873",26503,"article","Using the agency's physical environment as a practice tool."
"29874",51754,"article","Using the biopsychosocial approach to resolve student dilemmas in field placements."
"29875",21866,"article","Using the case study approach for improved programme evaluations."
"29876",57228,"article","Using the computer for content analysis."
"29877",2486,"article","Using the computer to teach and learn social policy: A report from the classroom and the field."
"29878",49306,"article","Using the decision case method to teach legislative policy advocacy."
"29879",37129,"article","Using the dialogue tent to break mental chains: listening and being heard."
"29880",38497,"article","Using the experience sampling method in gerontological social work."
"29881",15099,"article","Using the expertise of knowing and the expertise of not-knowing to support processes of empowerment in social work practice."
"29882",22761,"article","Using the health belief model to examine differences in adherence to mammography among African-American and Caucasian women."
"29883",87170,"article","Using the internet to help diverse populations: A bilingual website."
"29884",24646,"article","Using the mentoring relationship to facilitate rigor in qualitative research."
"29885",48539,"article","Using the miracle question in community engagement and planning (research note)."
"29886",24220,"article","Using the narrative approach in groups for chemically dependent mothers."
"29887",4802,"article","Using the personal computer in disaster intervention."
"29888",14736,"article","Using the strengths perspective in the social work interview with young adults who have experienced childhood sexual abuse."
"29889",521,"article","Using the therapeutic relationship to promote an internal locus of control in elderly mental health clients."
"29890",4703,"article","Using the written contract for evaluating and enhancing practice effectiveness."
"29891",24101,"article","Using therapeutic metaphor to provide a holding environment: The inner edge of possibility."
"29892",25831,"article","Using unconditionally constructive mediation to resolve family–system disputes related to persons with disabilities."
"29893",13146,"article","Using video as pedagogy for globally connected learning about the HIV/AIDS pandemic."
"29894",87776,"article","Using video clips as test questions: The development and use of a multimedia exam."
"29895",13979,"article","Using vignettes to evaluate the outcomes of student learning: Data from the evaluation of the new social work degree in England."
"29896",19832,"article","Using youth advocates for mentoring at-risk students in urban settings."
"29897",118925,"article","Utilisation of Primary Health Care Services and Traditional Healing Practices of Lambanis"
"29898",119617,"article","Utilisation of Primary Healthcare Services: Experiences and Perceptions of a Rural Community in East Godavari District"
"29899",25819,"article","Utility theory and adolescent drug abusers in Hong Kong."
"29900",34776,"article","Utilization and accessibility of social services for Chinese Canadians."
"29901",34801,"article","Utilization of Contemporary Literature in Human Behavior and Social Justice Coursework."
"29902",22100,"article","Utilization of Formal Support Services among Hispanic Americans Caring for Aging Parents."
"29903",34563,"article","Utilization of Health Social Work Services by Older Immigrants and Veterans in Israel."
"29904",120344,"article","Utilization of Mental Health Services: A Comparison of Lesbian and Heterosexual Women"
"29905",73453,"article","Utilization of advice from face-to-face and internet-mediated advisors."
"29906",26152,"article","Utilization of community-based social and health services among foreign born Hispanic American elderly."
"29907",1335,"article","Utilization of dementia-specific respite day care for clients and their caregivers in a social model program."
"29908",13622,"article","Utilization of formal and informal financial services among immigrants in the United States."
"29909",25234,"article","Utilization of formal services during the 10 years after retirement."
"29910",57772,"article","Utilization of group projects in teaching social work research methods: benefits to students and faculty."
"29911",47676,"article","Utilization of secondary analysis in program evaluation."
"29912",37399,"article","Utilization review: a powerful social work role in health care settings."
"29913",47668,"article","Utilization-focused evaluation for social services and social work."
"29914",604,"article","Utilization-focused evaluation of a family preservation program."
"29915",39633,"article","Utilization-focused evaluation of two intensive family preservation programs."
"29916",22954,"article","Utilizing Case Management to Maintain the Elderly in the Community."
"29917",19784,"article","Utilizing Web-based Databases to Introduce Social Work Content in Research Statistics Courses."
"29918",11670,"article","Utilizing a continuing education workshop to increase knowledge of documentation among hospital psychosocial staff."
"29919",16701,"article","Utilizing a measure of problem-solving strengths to increase students' self-esteem."
"29920",14949,"article","Utilizing a required documentation course to improve the recording skills of undergraduate social work students."
"29921",17501,"article","Utilizing a social work perspective to enhance sustainable development efforts in Loreto, Mexico."
"29922",12273,"article","Utilizing an image to evaluate stress and coping for social workers."
"29923",24038,"article","Utilizing and evaluating ITV workshops for rural community leadership training."
"29924",1018,"article","Utilizing and understanding community service provision networks: A report of three case studies having 583 participants."
"29925",38855,"article","Utilizing client experience in developing new service delivery models for care of the aged."
"29926",26421,"article","Utilizing cognitive-behavioral techniques in psychodynamic practice with clients diagnosed as borderline."
"29927",18348,"article","Utilizing compassion fatigue education in Hurricanes Ivan and Katrina."
"29928",593,"article","Utilizing data to improve practice in hospital social work: A case study."
"29929",15281,"article","Utilizing eastern spirituality in clinical practice: A qualitative study of Chinese women with breast cancer."
"29930",16252,"article","Utilizing social support to conserve the fighting strength: Important considerations for military social workers."
"29931",10299,"article","Utilizing spiritual lifemaps with LDS clients: Enhancing cultural competence in social work practice."
"29932",39639,"article","Utilizing strengths in assessment."
"29933",50085,"article","Utilizing technology to infuse international content into social work curriculum: a Siberian correspondent model."
"29934",120168,"article","Utilizing the Clinical Social Work Model to Foster Collaboration among HIV Providers in North Carolina"
"29935",35949,"article","Utopianism and pragmatism in interprofessional education."
"29936",13395,"article","VA integrated post-combat care: A systemic approach to caring for returning combat veterans."
"29937",38007,"article","VALUING THE INDIVIDUAL STUDENT: USING SINGLE-SUBJECT DESIGN AS A TOOL FOR EVALUATING CLASSROOM TEACHING PERFORMANCE."
"29938",87840,"article","Vagal regulation and observed social behavior in infancy."
"29939",22962,"article","Validating a measure across groups: The use of MIMIC models in scale development."
"29940",10249,"article","Validating a measure of forms and functions of aggression on low-income, ethnic minority adolescent girls."
"29941",2516,"article","Validating an assessment of peer relationship problems."
"29942",16268,"article","Validating reciprocity: Supporting young fathers' continued involvement with their children."
"29943",25032,"article","Validating school social work: An evaluation of a cognitive-behavioral approach to reduce school violence."
"29944",22237,"article","Validating the Alcohol Use Disorders Identification Test With Persons Who Have a Serious Mental Illness."
"29945",19825,"article","Validating the Level of Stability Index for Children."
"29946",18238,"article","Validating the Posttraumatic Stress Disorder Symptom Scale with persons who have severe mental illnesses."
"29947",23484,"article","Validating the Psychosocial Well-Being Scale (PSWS) with Community Clients."
"29948",23247,"article","Validating the internal structure of the Practice Skills Inventory."
"29949",25596,"article","Validating tortured refugees: Reconnection in social work policy and practice."
"29950",10860,"article","Validation of Family, School, and Peer Influence on Volunteerism Scale among adolescents."
"29951",12650,"article","Validation of a McKinney-Vento Act Implementation Scale."
"29952",12649,"article","Validation of a brief PTSD scale for clients with severe mental illnesses."
"29953",1249,"article","Validation of a clinical measure of self-esteem."
"29954",23795,"article","Validation of scales to measure benefits of and barriers to colorectal cancer screening."
"29955",25366,"article","Validation of the Adolescent Concerns Evaluation (ACE): Detecting indicators of runaway behavior in adolescents."
"29956",11924,"article","Validation of the Child and Youth Resilience Measure-28 (CYRM-28) among Canadian youth."
"29957",10359,"article","Validation of the Chinese version of the Modified Caregivers Strain Index among Hong Kong caregivers: An initiative of medical social workers."
"29958",11707,"article","Validation of the DSSI-10 to measure social support in a general population."
"29959",13933,"article","Validation of the Evidence-Based Practice Process Assessment Scale—Short Version."
"29960",35274,"article","Validation of the Health Care Surrogate Preferences Scale."
"29961",20926,"article","Validation of the Interpersonal Reactivity Index in a Chinese Context."
"29962",11419,"article","Validation of the Polish version of the EORTC QLQ-C30 and the QLQ-OG25 for the assessment of health-related quality of life in patients with esophagi-gastric cancer."
"29963",25480,"article","Validation of the Practice Skills Inventory with experienced clinical social workers."
"29964",18739,"article","Validation of the Zarit Burden interview for Chinese Canadian caregivers."
"29965",12927,"article","Validation of the concise Chinese level of expressed emotion scale."
"29966",13932,"article","Validation of the cultural influence on helping scale among Chinese adolescents."
"29967",12869,"article","Validation of the employment hope scale: Measuring psychological self-sufficiency among low-income jobseekers."
"29968",14216,"article","Validation of the evidence-based practice Process Assessment Scale."
"29969",21508,"article","Validity and Reliability of the Behavioral and Emotional Rating Scale (2nd Edition): Youth Rating Scale."
"29970",14842,"article","Validity evidence for the translated version of the Personal Social Capital Scale among people of Mexican descent."
"29971",38243,"article","Validity of Student Ratings of Field Instruction."
"29972",105,"article","Validity of the 3-D Circumplex Model for family assessment."
"29973",21299,"article","Validity of the Draw-A-Person: Screening Procedure for Emotional Disturbance (DAP:SPED) in Strengths-Based Assessment."
"29974",23906,"article","Validity of the FACES IV family assessment measure."
"29975",13085,"article","Validity of the Psycho-Oncology Screening Tool (POST)."
"29976",13489,"article","Valuation of drug abuse: A review of current methodologies and implications for policy making."
"29977",23049,"article","Value Differences between Social Workers and Members of the Working and Middle Classes."
"29978",24909,"article","Value bases in social work education."
"29979",42210,"article","Value of gerontology for occupational social work."
"29980",1558,"article","Value orientations of clinical social work practitioners."
"29981",10773,"article","Value transmission among Salvadorian mothers and daughters: Marianismo and sexual morality."
"29982",19862,"article","Valued Characteristics of Children in a Changing Social Environment."
"29983",118782,"article","Values and Technology: Benefits and Difficulties of Applied Research in Child Welfare"
"29984",17944,"article","Values clarification used as intervention for urban, delinquent, pregnant adolescents and young mothers."
"29985",58569,"article","Values in social work: investigations of the practice of family placement."
"29986",121079,"article","Values of Community Practice: Legacy of the Radical Social Gospel"
"29987",23934,"article","Values underlying end-of-life decisions: A qualitative approach."
"29988",29194,"article","Values, practice and meaning in social work research."
"29989",54108,"article","Values, theories and methods in social work education."
"29990",25025,"article","Values, theories and methods in social work education: A culturally transferable core?"
"29991",19603,"article","Valuing Diversity and Widening Participation: The Experiences of Access to Social Work Students in Further and Higher Education."
"29992",24641,"article","Valuing families: Social work practice with families from a strengths perspective."
"29993",53791,"article","Valuing families: social work practice from a strengths perspective."
"29994",14895,"article","Valuing freelancers: Supporting off site practice assessors to provide quality practice learning."
"29995",15870,"article","Valuing interdependence: An examination of Iraqi Canadian acculturation."
"29996",14490,"article","Variability in anxiety and depression over time following diagnosis in patients with prostate cancer."
"29997",77662,"article","Variability in the inter-group attitudes of white children: What we can learn from their ethnic identity labels."
"29998",55479,"article","Variables affecting pregnancy within 6 months of last delivery among rural Moslem women in Israel."
"29999",18862,"article","Variables that differentiate chronic fatigue syndrome from depression."
"30000",17829,"article","Variation in personal competence and mental health between entering and graduating MSW students: The contribution of mindfulness."
"30001",10712,"article","Variation in the effect of communities that care on community adoption of a scientific approach to prevention."
"30002",28875,"article","Variations from the Therapeutic Frame."
"30003",121130,"article","Variations in Advanced Standing Admissions Practices"
"30004",13816,"article","Variations in older people's social and productive ageing activities across different social welfare regimes."
"30005",49837,"article","Variations in registration on Child Protection Registers."
"30006",12076,"article","Variations in religious and spiritual practices among mothers and grandmothers in three generational households."
"30007",20879,"article","Variations in the Experience of Schizophrenia: A Cross-Cultural Review."
"30008",37865,"article","Variations on a scream: a journey through post-traumatic stress disorder."
"30009",12090,"article","Varieties of federalism, institutional legacies, and social policy: Comparing old‐age and unemployment insurance reform in Canada."
"30010",444,"article","Varieties of narcissistically vulnerable couples: Dynamics and practice implications."
"30011",120575,"article","Variety Is the Spice: Survivor Groups of Mixed Sexual Orientation"
"30012",12248,"article","Veiled and vulnerable: The other side of grandiose narcissism."
"30013",42185,"article","Vendorship for social work: observations on the maturation of the profession."
"30014",122744,"article","Verdad y justificación en la filosofía de Donald Davidson"
"30015",121726,"article","Verdad: un debate tradicional revisado"
"30016",11005,"article","Vertical farming: Social work and sustainable urban agriculture in an age of global food crises."
"30017",13271,"article","Veteran status and material hardship: The moderating influence of work-limiting disability."
"30018",16250,"article","Veterans and suicide: A review of potential increased risk."
"30019",45489,"article","Veterans use of non-VHA services: Implications for policy and planning."
"30020",11597,"article","Veterinary social work: How undergraduate social workers can make a difference."
"30021",20909,"article","Viagra: Medical Technology Constructing Aging Masculinity."
"30022",118823,"article","Vicissitudes and Visuals: A Methodological Discourse"
"30023",26229,"article","Victim Impact Panels: An examination of the effectiveness of this program on lowering recidivism and changing offenders' attitudes about drinking and driving."
"30024",119624,"article","Victim Support in a Changing Welfare State"
"30025",14712,"article","Victim narratives of historical abuse in residential child care: Do we really know what we think we know?"
"30026",122501,"article","Victimization in a Nationwide Sample of Gay and Bisexual Men"
"30027",18356,"article","Victimization of juveniles in out-of-home placement: Juvenile correctional facilities."
"30028",121064,"article","Victimization of the Elderly: Individual and Family Characteristics of Financial Abuse"
"30029",81908,"article","Victimization within mutually antipathetic peer relationships."
"30030",23165,"article","Victimization, care and justice: Reflections on the experiences of victims/survivors involved in large-scale historical investigations of child sexual abuse in residential institutions."
"30031",12759,"article","Victimized at home revictimized by peers: Domestic child abuse a risk factor for social rejection."
"30032",46853,"article","Victims and aggressors at school."
"30033",2318,"article","Victims of personal violence: The relevance of Symonds' model of psychological response and loss-theory."
"30034",57276,"article","Victims of terrorism: is it a 'non-issue'?"
"30035",17450,"article","Victims of the genocidal mind: Societal indicators and individual case treatment considerations."
"30036",16717,"article","Victim–offender mediation as a social work practice."
"30037",25095,"article","Victim–offender mediation in Canada: The impact of an emerging social work intervention."
"30038",25430,"article","Victim–offender mediation in the Italian juvenile justice system: The role of the social worker."
"30039",50284,"article","Victoria Climbie Inquiry data corpus project: using the Delphi method in multidisciplinary child protection research."
"30040",19756,"article","Victoria Climbié Inquiry Data Corpus Project: Using the Delphi Method in Multidisciplinary Child Protection Research."
"30041",18326,"article","Victorian family-support services in retrospect: Three decades of investment, challenge, and achievement."
"30042",45779,"article","Vida Alegre: Preliminary findings of a depression intervention for immigrant Latino mother."
"30043",11933,"article","Vida Alegre: Preliminary findings of a depression intervention for immigrant Latino mothers."
"30044",85725,"article","Videoconferencing in telepsychiatry."
"30045",16133,"article","Videoconferencing: A viable teaching strategy for social work education?"
"30046",2489,"article","Videodisc development for human service professions: Potentials and risks for production by university faculty."
"30047",11991,"article","Videogame assisted emotional regulation training: An ACT with RAGE-Control case illustration."
"30048",17722,"article","Videos: Where do they fit in an aging infused social work curriculum?"
"30049",52855,"article","Videotaped evidence of children: application and implications of the memorandum of good practice."
"30050",15075,"article","Videotaped life review: Its personal and intergenerational impact."
"30051",1035,"article","Videotaped training of job-related social skills using peer-modeling: An evaluation of social validity."
"30052",2191,"article","Vietnam veterans: A hidden population in social work practice."
"30053",14522,"article","Vietnamese Americans and depression: A health and mental health concern."
"30054",21519,"article","Viewing Telephone Therapy Through the Lens of Attachment Theory and Infant Research."
"30055",26001,"article","Viewing alcohol and other drug use cross culturally: A cultural framework for clinical practice."
"30056",18102,"article","Viewing spirituality in social work through the lens of contemporary social theory."
"30057",1620,"article","Viewing the differential responses of boys and girls in treatment through a feminist lens."
"30058",11821,"article","Viewing the world: Visual inquiry in international settings."
"30059",11325,"article","Viewings of deceased persons in a hospital mortuary: Critical reflection of social work practice."
"30060",40103,"article","Viewpoint."
"30061",22817,"article","Views Towards Organizational Arrangements for Ethnic-Sensitive Supervision in Clinical Settings Serving Latino Persons."
"30062",19299,"article","Views of Evidence-Based Practice Among Faculty in Master of Social Work Programs: A National Survey."
"30063",18330,"article","Views of evidence-based practice: Social workers' code of ethics and accreditation standards as guides for choice."
"30064",15031,"article","Views of specially-trained child welfare social workers: A qualitative study of their motivations, perceptions, and retention."
"30065",46319,"article","Views on parent-child connectedness among English- and Spanish-speaking parents of high-risk youth."
"30066",76183,"article","Vignette selection for ethical reflections: A selection procedure for vignettes to investigate staff reflections on the ethical challenges in interaction with people with intellectual disabilities."
"30067",2047,"article","Violations of the supervisory relationship: An ethical and educational blind spot."
"30068",119554,"article","Violence Against Aged Widows In India: A Socio-Psychological Analysis"
"30069",122490,"article","Violence Against Women and Asylum Seeking: Global Problems and Local Practices Applied to Guatemalan Women Immigrating for Safety"
"30070",17176,"article","Violence across the lifespan: An interprofessional WebCT course."
"30071",18605,"article","Violence across the lifespan: Interconnections among forms of abuse as described by marginalized Canadian elders and their care-givers."
"30072",24279,"article","Violence against African Americans in corporate America."
"30073",119315,"article","Violence against Women, with Reference to 498 A and 304 B, Indian Penal Code"
"30074",13120,"article","Violence against homeless women: Safety and social policy."
"30075",10336,"article","Violence against racially minoritized women: Implications for social work."
"30076",15914,"article","Violence against the young: The new urban challenges."
"30077",35679,"article","Violence against women and institutional responses: the case of Greece."
"30078",25607,"article","Violence among urban African American youths: An analysis of environmental and behavioral risk factors."
"30079",23035,"article","Violence and Aggression Directed Toward Human Service Workers: An Exploratory Study."
"30080",120747,"article","Violence and Lesbian and Gay Youth."
"30081",26685,"article","Violence and biology: A review of the literature."
"30082",14812,"article","Violence and social care staff: Positive and negative approaches to risk."
"30083",15992,"article","Violence exposure among children of incarcerated mothers."
"30084",45518,"article","Violence in gypsy families."
"30085",24276,"article","Violence in predominantly White institutions of higher education: Tenure and victim blaming."
"30086",24278,"article","Violence in prison systems: An African American tragedy."
"30087",45954,"article","Violence in secondary schools: A comparative study."
"30088",119738,"article","Violence in the Family: A View from Within"
"30089",53225,"article","Violence in the field: experiences of students and supervisors."
"30090",16990,"article","Violence in the lives of lesbian women: Implications for mental health."
"30091",20455,"article","Violence in the social work workplace: The Canadian experience."
"30092",24280,"article","Violence in the suites: The corporate paradigm."
"30093",20645,"article","Violence prevention after columbine: A survey of high school mental health professionals."
"30094",26358,"article","Violence prevention: An ecological adaption of Systematic Training for Effective Parenting."
"30095",39719,"article","Violence prevention: an ecological adaptation of systematic training for effective parenting."
"30096",333,"article","Violence reconceptualized for social work: The urban dilemma."
"30097",60879,"article","Violence, social work, and groups: an overview."
"30098",30645,"article","Violence: Actual and Imagined Reflections on More Than 20 Years of Research."
"30099",19369,"article","Violent Crimes? Young People's Experiences of Homophobia and Misogyny in Secondary Schools."
"30100",23724,"article","Violent crime: New evidence to consider."
"30101",23553,"article","Violent crimes and racial profiling: What the evidence suggests."
"30102",20035,"article","Violent death: Understanding the context of traumatic and stigmatized grief."
"30103",11353,"article","Violent events: School social workers' perception and response."
"30104",40637,"article","Violet's Seeds."
"30105",17658,"article","Virginity testing: International law and social work perspectives."
"30106",34706,"article","Virtual Classrooms: Experiences of European Collaborative Teaching and Learning."
"30107",29548,"article","Virtual Field Education: The Global Connection."
"30108",34453,"article","Virtual Social Work Education—Theory and Experience."
"30109",121464,"article","Virtual Worlds and Social Work Education: Potentials for ""Second Life"""
"30110",37898,"article","Virtual placement visits: videoconferencing and placement contacts."
"30111",10864,"article","Virtual reality cue reactivity assessment: A comparison of treatment- vs. nontreatment-seeking smokers."
"30112",114267,"article","Virtual volunteering: online volunteers providing assistance to human service agencies."
"30113",74171,"article","Virtual worlds: In-world survey methodological considerations."
"30114",122051,"article","Virtudes cívicas procedimentales, democracia participativa y educación ciudadana"
"30115",23131,"article","Virtue Ethics and Social Work: Being Lucky, Realistic, and not Doing ones Duty."
"30116",15082,"article","Virtue ethics for social work: A new pedagogy for practical reasoning."
"30117",20521,"article","Visibility and 'child view' in the assessment process of social work: Cross-national comparisons."
"30118",22171,"article","Vision Status Among Foster Children in NYC: A Research Note."
"30119",120478,"article","Vision and Older Adults"
"30120",24712,"article","Vision change and quality of life among Ethiopian elderly immigrants in Israel."
"30121",28444,"article","Visions of Health Policy: A Comparative Case Study of Seven Modern Countries."
"30122",38308,"article","Visions of community: women and children in the developing and developed worlds."
"30123",14455,"article","Visiting teachers and students with developmental disabilities."
"30124",25012,"article","Visitors' views on residential homes."
"30125",112574,"article","Visualizing change: spreadsheets and graphical representation across domains in human service practice."
"30126",111893,"article","Visualizing multilevel agency data using OLAP technology: an illustration and lessons learned."
"30127",12151,"article","Visualizing the invisible college: Community among authors in top social work journals."
"30128",20981,"article","Vital Involvement Practice: Strengths as More Than Tools for Solving Problems."
"30129",23002,"article","Vital involvement: A key to grounding child welfare practice in HSBSE theory."
"30130",52287,"article","Vital involvement: a key to grounding child welfare practice in HBSE theory."
"30131",122745,"article","Vivir en público y paideía privada en las Cartas a Lucilio de L. A. Séneca"
"30132",119908,"article","Vocational Choice Patterns of Urban Adolescents: A Case Study"
"30133",119523,"article","Vocational Opportunities of Unemployed Young Adults"
"30134",119954,"article","Vocational Restitution after Head Injury"
"30135",119502,"article","Vocational Training as an Integration Opportunity for Struggling Young Adults? A Swiss Case Study"
"30136",14038,"article","Vocational choice and attitudes toward welfare policy."
"30137",37902,"article","Vocational qualifications: an opportunity for professional social work education."
"30138",20732,"article","Voice Therapy for Women Aligned with Political Prisoners: A Case Study of Trauma among Palestinian Women in the Second Intifada."
"30139",120797,"article","Voice and Social Work Education: Learning to Teach from My Own Story"
"30140",17655,"article","Voice and cure: The significance of voice in repairing early patterns of disregulation."
"30141",23394,"article","Voice and identity in a bicultural/bilingual environment."
"30142",11378,"article","Voice, power and discourse: Experiences of participants in family group conferences in the context of child protection."
"30143",35105,"article","Voices From An Invisible Movement: Mental Health Consumer/Survivor/Ex-Patient Activism."
"30144",120193,"article","Voices Less Heard: HIV-Positive African American Women, Medication Adherence, Sexual Abuse, and Self-Care"
"30145",21630,"article","Voices from the Middle: How Performance Funding Impacts Workforce Organizations, Professionals and Customers."
"30146",118699,"article","Voices from the Past -- Examining Some Unintended Consequences of Searching for Cultural Antecedents: The Mungiki Gang in Kenya"
"30147",19161,"article","Voices from the community: Key ingredients for community collaboration."
"30148",11721,"article","Voices from the field: Social workers define and apply social justice."
"30149",53387,"article","Voices from the front line: state social workers and New Labour."
"30150",1193,"article","Voices from the heart: The developmental impact of a mother's lesbianism on her adolescent children."
"30151",27296,"article","Voices from the margin of the family: Siblings of children with cancer."
"30152",37874,"article","Voices from the margins: inserting the social in mental health discourse."
"30153",21370,"article","Voices of 9/11 First Responders: Patterns of Collective Resilience."
"30154",36337,"article","Voices of African American Families: Perspectives on Residential Treament."
"30155",23180,"article","Voices of African American families: Perspectives on residential treatment."
"30156",23746,"article","Voices of Hispanic Caribbean women: Migration, family and work."
"30157",20330,"article","Voices of Three Generations: Families and the Declining Health of Older Adults."
"30158",14477,"article","Voices of foster parents of Sudanese refugee youths: Affirmations and insights."
"30159",25194,"article","Voices of homeless parents: The pain of homelessness and shelter life."
"30160",50672,"article","Voices of off-campus social work students: implications for social work program, delivery models and preparation for practice."
"30161",14570,"article","Voices of older ethnic Mongolian women in rural China: Economic and social contexts."
"30162",50044,"article","Voices of resilience: older adults in hospice care."
"30163",54846,"article","Voices of the blamed:  mothers' responsiveness to father-daughter incest."
"30164",36467,"article","Voicing Realities and Recommending Reform in PRWORA."
"30165",118621,"article","Voluntary Action for Social Transformation: Towards a Sociological Analysis of Third Sector Organisations"
"30166",119458,"article","Voluntary Organisations and Women's Struggle for Change: Experience with BCT"
"30167",39356,"article","Voluntary agencies and the contract culture: “dream or nightmare?”."
"30168",56710,"article","Voluntary agency and the contract culture: ""dream or nightmare?"""
"30169",12782,"article","Voluntary and involuntary driving cessation in later life."
"30170",40112,"article","Voluntary social welfare agencies: trends, issues, and prospects."
"30171",22145,"article","Volunteer and paid staff relationships: Implications for social work administration."
"30172",20710,"article","Volunteer crisis hotline counselors: An expression of spirituality."
"30173",121296,"article","Volunteer involvement in community home support for seniors: Supporting and constraining factors"
"30174",14755,"article","Volunteer patterns of mid- and later life American couples."
"30175",25254,"article","Volunteer service in health promotion for the elderly: An experimental project in fostering a healthy living to needy elderly by volunteer health promoters."
"30176",13490,"article","Volunteering and volunteers: Benefit-cost analyses."
"30177",18041,"article","Volunteering and well-being: Do self-esteem, optimism, and perceived control mediate the relationship?"
"30178",122917,"article","Volunteering as a productive ageing activity: evidence from Australia"
"30179",122916,"article","Volunteering by older adults in the United States"
"30180",47565,"article","Volunteerism among homeless persons with developmental disabilities."
"30181",118729,"article","Volunteerism and Self-Esteem of Young People"
"30182",25223,"article","Volunteerism and older adults: Implications for social work practice."
"30183",20711,"article","Volunteerism, social work, and the church: A historic overview and look into the future."
"30184",39428,"article","Volunteers as witnesses: the mobilization of AIDS volunteers in New York City, 1981-1988."
"30185",24282,"article","Volunteers in an oncology support organization: Motivation, stress, and satisfactions."
"30186",931,"article","Volunteers who work with survivors of rape and battering: Motivations, acceptance, satisfaction, length of service, and gender differences."
"30187",19818,"article","Volunteers, families and children in need: an evaluation of Family Friends."
"30188",122748,"article","Volviendo a Husserl: Reactualizando el contexto filosófico tradicional del problema fenomenológico del otro: La Monadología de Leibniz"
"30189",121216,"article","Voter Support for Human Services: A Case Study"
"30190",12448,"article","Voucher users and revitalized public-housing residents 6 years after displacement."
"30191",15567,"article","Vukani-Ubuntu: A social entrepreneurial answer to social development issues in South Africa."
"30192",46764,"article","Vulnerabilities of the socio-medical legal framework for the elderly."
"30193",120917,"article","Vulnerability to Stress and Tension among Women Students Juggling Three Roles"
"30194",15877,"article","Vulnerability to foster care drift after the termination of parental rights."
"30195",39256,"article","Vulnerability to street gang membership: implications for practice."
"30196",16290,"article","Vulnerability: Questioning the certainties in social work and health."
"30197",11081,"article","Vulnerable children's health as described in investigations of reported children."
"30198",11773,"article","Vulnerable families’ use of services: Getting what they need."
"30199",13086,"article","Vulnerable participants in health research: Methodological and ethical challenges."
"30200",17476,"article","WAC: A strengths-based approach to student learning."
"30201",45861,"article","WAVE: Working with adults who are vulnerable-- a comparison of curricula, policies and constructions."
"30202",37272,"article","WHAT IS THE ROLE OF THEORY IN RESEARCH ON SOCIAL WORK PRACTICE?"
"30203",32202,"article","WHAT KNOWLEDGE AND SKILLS DO CAREGIVERS NEED?"
