"","articleID","title","year"
"25163",49327,"Journal of Teaching in Social Work","2007"
"25164",49328,"Journal of Teaching in Social Work","2007"
"25165",49329,"Journal of Teaching in Social Work","2007"
"25166",49330,"Journal of Teaching in Social Work","2007"
"25167",49331,"Journal of Human Behavior in the Social Environment","2007"
"25168",49334,"Journal of Human Behavior in the Social Environment","2007"
"25169",49341,"Journal of Human Behavior in the Social Environment","2007"
"25170",49348,"Journal of Human Behavior in the Social Environment","2007"
"25171",49350,"Journal of Teaching in Social Work","2007"
"25172",49351,"Journal of Human Behavior in the Social Environment","2007"
"25173",49353,"Journal of Teaching in Social Work","2007"
"25174",49354,"Journal of Human Behavior in the Social Environment","2007"
"25175",49356,"Journal of Religion & Spirituality in Social Work","2007"
"25176",49365,"Journal of Religion & Spirituality in Social Work","2007"
"25177",49367,"Families in Society","2007"
"25178",49370,"European Journal of Social Work","2007"
"25179",49374,"British Journal of Social Work","2007"
"25180",49377,"Social Work in Public Health","2007"
"25181",49378,"Social Service Review","2007"
"25182",49385,"Social Work in Public Health","2007"
"25183",49386,"Social Work in Public Health","2007"
"25184",49387,"Social Work in Public Health","2007"
"25185",49388,"Social Work in Public Health","2007"
"25186",49389,"British Journal of Social Work","2007"
"25187",49391,"Social Work in Public Health","2007"
"25188",49392,"Social Work in Public Health","2007"
"25189",49393,"Social Work in Public Health","2007"
"25190",49394,"Social Service Review","2007"
"25191",49396,"Families in Society","2007"
"25192",49402,"Families in Society","2007"
"25193",49404,"Families in Society","2007"
"25194",49407,"British Journal of Social Work","2007"
"25195",49413,"Smith College Studies in Social Work","2007"
"25196",49414,"Smith College Studies in Social Work","2007"
"25197",49415,"Families in Society","2007"
"25198",49427,"Journal of Human Behavior in the Social Environment","2007"
"25199",49433,"International Social Work","2007"
"25200",49439,"International Social Work","2007"
"25201",49442,"Journal of Human Behavior in the Social Environment","2007"
"25202",49443,"International Social Work","2007"
"25203",49461,"Journal of Baccalaureate Social Work","2007"
"25204",49469,"Journal of Social Service Research","2007"
"25205",49471,"European Journal of Social Work","2007"
"25206",49472,"Journal of Social Service Research","2007"
"25207",49474,"Journal of Social Work Practice in the Addictions","2007"
"25208",49475,"Journal of Family Social Work","2007"
"25209",49476,"Journal of Social Service Research","2007"
"25210",49478,"British Journal of Social Work","2007"
"25211",49496,"Journal of Human Behavior in the Social Environment","2007"
"25212",49499,"Journal of Gerontological Social Work","2007"
"25213",49500,"Research on Social Work Practice","2007"
"25214",49518,"Social Work With Groups","2007"
"25215",49527,"Journal of Social Service Research","2007"
"25216",49528,"International Social Work","2007"
"25217",49531,"Journal of Gerontological Social Work","2007"
"25218",49537,"British Journal of Social Work","2007"
"25219",49550,"Families in Society","2007"
"25220",49552,"Families in Society","2007"
"25221",49559,"Social Work in Health Care","2007"
"25222",49568,"Research on Social Work Practice","2007"
"25223",49579,"Research on Social Work Practice","2007"
"25224",49583,"Research on Social Work Practice","2007"
"25225",49586,"Research on Social Work Practice","2007"
"25226",49589,"Research on Social Work Practice","2007"
"25227",49592,"Journal of Baccalaureate Social Work","2007"
"25228",49593,"Social Work","2007"
"25229",49596,"Journal of Baccalaureate Social Work","2007"
"25230",49602,"Social Work Research","2007"
"25231",49621,"Social Work Research","2007"
"25232",49624,"European Journal of Social Work","2007"
"25233",49627,"Journal of Sociology & Social Welfare","2007"
"25234",49628,"Research on Social Work Practice","2007"
"25235",49630,"Health & Social Work","2007"
"25236",49632,"Research on Social Work Practice","2007"
"25237",49642,"British Journal of Social Work","2007"
"25238",49643,"British Journal of Social Work","2007"
"25239",49653,"Families in Society","2007"
"25240",49657,"Social Work Research","2007"
"25241",49675,"Families in Society","2007"
"25242",49695,"Journal of Family Social Work","2007"
"25243",49696,"Families in Society","2007"
"25244",49702,"Social Work","2007"
"25245",49712,"Journal of Social Work Practice in the Addictions","2007"
"25246",49719,"Health & Social Work","2007"
"25247",49745,"Research on Social Work Practice","2007"
"25248",49749,"Families in Society","2007"
"25249",49751,"Journal of Social Work in Disability & Rehabilitation","2007"
"25250",49752,"Journal of Social Work in Disability & Rehabilitation","2007"
"25251",49753,"Journal of Social Work in Disability & Rehabilitation","2007"
"25252",49754,"Journal of Social Work in Disability & Rehabilitation","2007"
"25253",49755,"Journal of Social Work in Disability & Rehabilitation","2007"
"25254",49756,"Journal of Social Work in Disability & Rehabilitation","2007"
"25255",49757,"Journal of Social Work in Disability & Rehabilitation","2007"
"25256",49758,"Journal of Social Work in Disability & Rehabilitation","2007"
"25257",49759,"Social Work Research","2007"
"25258",49765,"Journal of Family Social Work","2007"
"25259",49766,"Social Service Review","2007"
"25260",49778,"Families in Society","2007"
"25261",49783,"Journal of Social Work in End-of-Life & Palliative Care","2007"
"25262",49792,"Research on Social Work Practice","2007"
"25263",49800,"Families in Society","2007"
"25264",49805,"Social Work in Mental Health","2007"
"25265",49828,"Smith College Studies in Social Work","2007"
"25266",49829,"Administration in Social Work","2007"
"25267",49831,"Journal of Sociology & Social Welfare","2007"
"25268",49834,"Journal of Sociology & Social Welfare","2007"
"25269",49836,"British Journal of Social Work","2007"
"25270",49837,"Social Work Research","2007"
"25271",49843,"Journal of Sociology & Social Welfare","2007"
"25272",49844,"Administration in Social Work","2007"
"25273",49846,"British Journal of Social Work","2007"
"25274",49848,"Social Work in Health Care","2007"
"25275",49857,"Social Work in Health Care","2007"
"25276",49860,"Social Work in Health Care","2007"
"25277",49871,"Social Work in Health Care","2007"
"25278",49884,"Social Work Research","2007"
"25279",49886,"Social Work in Health Care","2007"
"25280",49889,"British Journal of Social Work","2007"
"25281",49895,"Social Work in Health Care","2007"
"25282",49896,"British Journal of Social Work","2007"
"25283",49919,"Journal of Religion & Spirituality in Social Work","2007"
"25284",49925,"Social Work","2007"
"25285",49940,"Social Work","2007"
"25286",49950,"Research on Social Work Practice","2007"
"25287",49956,"Research on Social Work Practice","2006"
"25288",49977,"Health & Social Work","2006"
"25289",50025,"Journal of Social Work in End-of-Life & Palliative Care","2006"
"25290",50026,"Journal of Gerontological Social Work","2006"
"25291",50033,"Social Work With Groups","2006"
"25292",50035,"Social Work With Groups","2006"
"25293",50037,"Journal of Family Social Work","2006"
"25294",50038,"Social Work With Groups","2006"
"25295",50044,"Journal of Gerontological Social Work","2006"
"25296",50046,"Journal of Gerontological Social Work","2006"
"25297",50067,"Journal of Gerontological Social Work","2006"
"25298",50073,"Social Work With Groups","2006"
"25299",50075,"Journal of Teaching in Social Work","2006"
"25300",50076,"Journal of Teaching in Social Work","2006"
"25301",50077,"Journal of Teaching in Social Work","2006"
"25302",50078,"Journal of Teaching in Social Work","2006"
"25303",50079,"Journal of Teaching in Social Work","2006"
"25304",50080,"Journal of Teaching in Social Work","2006"
"25305",50081,"Journal of Teaching in Social Work","2006"
"25306",50082,"Journal of Teaching in Social Work","2006"
"25307",50083,"Journal of Teaching in Social Work","2006"
"25308",50084,"Journal of Teaching in Social Work","2006"
"25309",50085,"Journal of Teaching in Social Work","2006"
"25310",50086,"Journal of Teaching in Social Work","2006"
"25311",50087,"Journal of Teaching in Social Work","2006"
"25312",50088,"International Social Work","2006"
"25313",50098,"Journal of Sociology & Social Welfare","2006"
"25314",50102,"British Journal of Social Work","2006"
"25315",50111,"Journal of Sociology & Social Welfare","2006"
"25316",50115,"Social Work in Health Care","2006"
"25317",50117,"International Social Work","2006"
"25318",50119,"Health & Social Work","2006"
"25319",50141,"Families in Society","2006"
"25320",50167,"International Social Work","2006"
"25321",50173,"Research on Social Work Practice","2006"
"25322",50183,"International Social Work","2006"
"25323",50187,"Social Work","2006"
"25324",50201,"Journal of Gerontological Social Work","2006"
"25325",50212,"Journal of Sociology & Social Welfare","2006"
"25326",50219,"International Social Work","2006"
"25327",50223,"Social Work","2006"
"25328",50234,"Social Work in Health Care","2006"
"25329",50258,"British Journal of Social Work","2006"
"25330",50259,"Social Work","2006"
"25331",50261,"Journal of Social Work in Disability & Rehabilitation","2006"
"25332",50262,"Families in Society","2006"
"25333",50279,"Social Service Review","2006"
"25334",50284,"Social Work With Groups","2006"
"25335",50286,"Social Work With Groups","2006"
"25336",50305,"Research on Social Work Practice","2006"
"25337",50321,"Families in Society","2006"
"25338",50334,"Journal of Sociology & Social Welfare","2006"
"25339",50341,"Social Service Review","2006"
"25340",50348,"Health & Social Work","2006"
"25341",50350,"British Journal of Social Work","2006"
"25342",50375,"Social Work Research","2006"
"25343",50391,"Research on Social Work Practice","2006"
"25344",50395,"Social Work","2006"
"25345",50401,"Journal of Sociology & Social Welfare","2006"
"25346",50403,"British Journal of Social Work","2006"
"25347",50404,"Families in Society","2006"
"25348",50409,"Research on Social Work Practice","2006"
"25349",50414,"International Social Work","2006"
"25350",50422,"International Social Work","2006"
"25351",50425,"Journal of Baccalaureate Social Work","2006"
"25352",50440,"Social Service Review","2006"
"25353",50446,"International Social Work","2006"
"25354",50500,"Journal of Social Work Practice in the Addictions","2006"
"25355",50547,"Families in Society","2006"
"25356",50570,"Social Work Research","2008"
"25357",50575,"Journal of Social Work Practice in the Addictions","2005"
"25358",50582,"Journal of Religion & Spirituality in Social Work","2005"
"25359",50583,"Journal of Religion & Spirituality in Social Work","2005"
"25360",50584,"Journal of Religion & Spirituality in Social Work","2005"
"25361",50585,"Journal of Religion & Spirituality in Social Work","2005"
"25362",50586,"Journal of Gerontological Social Work","2005"
"25363",50601,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25364",50602,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25365",50603,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25366",50604,"Journal of Gerontological Social Work","2005"
"25367",50623,"British Journal of Social Work","2005"
"25368",50638,"British Journal of Social Work","2005"
"25369",50641,"Journal of Baccalaureate Social Work","2005"
"25370",50642,"Journal of Baccalaureate Social Work","2005"
"25371",50644,"Journal of Baccalaureate Social Work","2005"
"25372",50658,"Social Work in Health Care","2005"
"25373",50659,"Social Work in Health Care","2005"
"25374",50660,"Social Work in Health Care","2005"
"25375",50661,"Social Work in Health Care","2005"
"25376",50662,"Social Work in Health Care","2005"
"25377",50667,"Journal of Social Work in Disability & Rehabilitation","2005"
"25378",50668,"Journal of Social Work in Disability & Rehabilitation","2005"
"25379",50669,"Journal of Social Work in Disability & Rehabilitation","2005"
"25380",50670,"Journal of Social Work in Disability & Rehabilitation","2005"
"25381",50671,"Canadian Social Work","2005"
"25382",50672,"Canadian Social Work","2005"
"25383",50673,"Canadian Social Work","2005"
"25384",50674,"Canadian Social Work","2005"
"25385",50675,"Canadian Social Work","2005"
"25386",50676,"Canadian Social Work","2005"
"25387",50677,"Canadian Social Work","2005"
"25388",50678,"Canadian Social Work","2005"
"25389",50679,"Social Development Issues","2005"
"25390",50680,"Social Development Issues","2005"
"25391",50681,"Social Development Issues","2005"
"25392",50682,"Social Development Issues","2005"
"25393",50683,"Social Development Issues","2005"
"25394",50684,"Social Development Issues","2005"
"25395",50685,"Social Development Issues","2005"
"25396",50686,"Social Development Issues","2005"
"25397",50687,"Social Development Issues","2005"
"25398",50688,"Social Development Issues","2005"
"25399",50689,"Social Development Issues","2005"
"25400",50690,"Social Development Issues","2005"
"25401",50718,"International Social Work","2005"
"25402",50740,"Journal of Religion & Spirituality in Social Work","2005"
"25403",50741,"Journal of Religion & Spirituality in Social Work","2005"
"25404",50742,"Journal of Religion & Spirituality in Social Work","2005"
"25405",50743,"Journal of Religion & Spirituality in Social Work","2005"
"25406",50744,"Journal of Gerontological Social Work","2005"
"25407",50766,"Journal of Religion & Spirituality in Social Work","2005"
"25408",50767,"Journal of Religion & Spirituality in Social Work","2005"
"25409",50768,"Journal of Religion & Spirituality in Social Work","2005"
"25410",50769,"Journal of Religion & Spirituality in Social Work","2005"
"25411",50770,"Journal of Religion & Spirituality in Social Work","2005"
"25412",50771,"Journal of Religion & Spirituality in Social Work","2005"
"25413",50772,"Journal of Religion & Spirituality in Social Work","2005"
"25414",50773,"Journal of Religion & Spirituality in Social Work","2005"
"25415",50774,"Journal of Religion & Spirituality in Social Work","2005"
"25416",50775,"Journal of Religion & Spirituality in Social Work","2005"
"25417",50776,"Journal of Sociology & Social Welfare","2005"
"25418",50788,"Smith College Studies in Social Work","2005"
"25419",50791,"European Journal of Social Work","2005"
"25420",50792,"European Journal of Social Work","2005"
"25421",50794,"European Journal of Social Work","2005"
"25422",50795,"European Journal of Social Work","2005"
"25423",50797,"European Journal of Social Work","2005"
"25424",50799,"European Journal of Social Work","2005"
"25425",50801,"European Journal of Social Work","2005"
"25426",50803,"European Journal of Social Work","2005"
"25427",50805,"European Journal of Social Work","2005"
"25428",50807,"European Journal of Social Work","2005"
"25429",50810,"European Journal of Social Work","2005"
"25430",50812,"European Journal of Social Work","2005"
"25431",50814,"European Journal of Social Work","2005"
"25432",50816,"Social Work","2005"
"25433",50856,"International Social Work","2005"
"25434",50859,"International Social Work","2005"
"25435",50863,"International Social Work","2005"
"25436",50865,"Families in Society","2005"
"25437",50867,"Families in Society","2005"
"25438",50870,"Families in Society","2005"
"25439",50872,"Families in Society","2005"
"25440",50880,"Journal of Social Work in Disability & Rehabilitation","2005"
"25441",50881,"Journal of Social Work in Disability & Rehabilitation","2005"
"25442",50882,"Journal of Social Work in Disability & Rehabilitation","2005"
"25443",50883,"Journal of Social Work in Disability & Rehabilitation","2005"
"25444",50884,"Journal of Social Work in Disability & Rehabilitation","2005"
"25445",50885,"Journal of Social Work in Disability & Rehabilitation","2005"
"25446",50886,"Journal of Social Work in Disability & Rehabilitation","2005"
"25447",50887,"International Social Work","2005"
"25448",50917,"Journal of Sociology & Social Welfare","2005"
"25449",50918,"Journal of Sociology & Social Welfare","2005"
"25450",50922,"Journal of Sociology & Social Welfare","2005"
"25451",50933,"European Journal of Social Work","2005"
"25452",50935,"Social Service Review","2005"
"25453",50940,"Social Service Review","2005"
"25454",50944,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25455",50947,"Families in Society","2005"
"25456",50959,"Families in Society","2005"
"25457",50967,"Health & Social Work","2005"
"25458",50993,"International Social Work","2005"
"25459",50999,"International Social Work","2005"
"25460",51010,"Journal of Family Social Work","2005"
"25461",51011,"Journal of Family Social Work","2005"
"25462",51012,"British Journal of Social Work","2005"
"25463",51016,"Smith College Studies in Social Work","2005"
"25464",51025,"Journal of Family Social Work","2005"
"25465",51026,"Journal of Family Social Work","2005"
"25466",51027,"Journal of Family Social Work","2005"
"25467",51028,"Journal of Family Social Work","2005"
"25468",51029,"Social Work With Groups","2005"
"25469",51033,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25470",51034,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25471",51035,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25472",51036,"Journal of Ethnic & Cultural Diversity in Social Work","2005"
"25473",51056,"Journal of Social Work in Disability & Rehabilitation","2005"
"25474",51057,"Journal of Ethnic & Cultural Diversity in Social Work","2005"
"25475",51062,"Social Work in Mental Health","2005"
"25476",51068,"Journal of Human Behavior in the Social Environment","2005"
"25477",51072,"Journal of Social Work in Disability & Rehabilitation","2005"
"25478",51073,"Journal of Ethnic & Cultural Diversity in Social Work","2005"
"25479",51075,"Social Work With Groups","2005"
"25480",51079,"Social Work in Mental Health","2005"
"25481",51085,"Social Work With Groups","2005"
"25482",51092,"Social Work in Mental Health","2005"
"25483",51099,"Journal of Teaching in Social Work","2005"
"25484",51100,"Journal of Teaching in Social Work","2005"
"25485",51101,"Journal of Teaching in Social Work","2005"
"25486",51102,"Journal of Teaching in Social Work","2005"
"25487",51103,"Journal of Teaching in Social Work","2005"
"25488",51104,"Journal of Teaching in Social Work","2005"
"25489",51105,"Journal of Teaching in Social Work","2005"
"25490",51106,"Journal of Teaching in Social Work","2005"
"25491",51107,"Journal of Social Service Research","2005"
"25492",51113,"Journal of Baccalaureate Social Work","2005"
"25493",51115,"Journal of Teaching in Social Work","2005"
"25494",51116,"Journal of Teaching in Social Work","2005"
"25495",51117,"Social Work","2005"
"25496",51125,"Journal of Gerontological Social Work","2005"
"25497",51146,"Families in Society","2005"
"25498",51148,"Families in Society","2005"
"25499",51149,"Families in Society","2005"
"25500",51152,"Families in Society","2005"
"25501",51163,"Journal of Sociology & Social Welfare","2005"
"25502",51166,"Journal of Sociology & Social Welfare","2005"
"25503",51185,"Journal of Teaching in Social Work","2005"
"25504",51186,"Journal of Teaching in Social Work","2005"
"25505",51187,"Journal of Teaching in Social Work","2005"
"25506",51188,"Journal of Teaching in Social Work","2005"
"25507",51189,"Journal of Teaching in Social Work","2005"
"25508",51190,"Journal of Teaching in Social Work","2005"
"25509",51191,"Journal of Teaching in Social Work","2005"
"25510",51192,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25511",51193,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25512",51194,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25513",51195,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25514",51196,"Journal of Social Work in End-of-Life & Palliative Care","2005"
"25515",51197,"Journal of Human Behavior in the Social Environment","2005"
"25516",51199,"Journal of Human Behavior in the Social Environment","2005"
"25517",51231,"Social Service Review","2005"
"25518",51242,"Journal of Sociology & Social Welfare","2005"
"25519",51245,"British Journal of Social Work","2005"
"25520",51246,"British Journal of Social Work","2005"
"25521",51278,"Journal of Gerontological Social Work","2005"
"25522",51306,"Journal of Social Service Research","2004"
"25523",51308,"Smith College Studies in Social Work","2004"
"25524",51310,"Social Work in Health Care","2004"
"25525",51316,"Social Work in Health Care","2004"
"25526",51324,"Journal of Human Behavior in the Social Environment","2004"
"25527",51341,"Journal of Family Social Work","2004"
"25528",51342,"Journal of Family Social Work","2004"
"25529",51343,"Journal of Family Social Work","2004"
"25530",51344,"Social Work With Groups","2004"
"25531",51424,"Journal of Teaching in Social Work","2004"
"25532",51425,"Journal of Teaching in Social Work","2004"
"25533",51426,"Journal of Teaching in Social Work","2004"
"25534",51427,"Journal of Teaching in Social Work","2004"
"25535",51428,"Journal of Teaching in Social Work","2004"
"25536",51429,"Journal of Teaching in Social Work","2004"
"25537",51430,"Journal of Teaching in Social Work","2004"
"25538",51431,"Journal of Teaching in Social Work","2004"
"25539",51432,"Journal of Teaching in Social Work","2004"
"25540",51433,"Journal of Teaching in Social Work","2004"
"25541",51434,"Journal of Teaching in Social Work","2004"
"25542",51435,"Journal of Baccalaureate Social Work","2004"
"25543",51436,"Journal of Baccalaureate Social Work","2004"
"25544",51437,"Journal of Baccalaureate Social Work","2004"
"25545",51438,"Journal of Baccalaureate Social Work","2004"
"25546",51439,"Journal of Baccalaureate Social Work","2004"
"25547",51441,"Journal of Baccalaureate Social Work","2004"
"25548",51442,"Journal of Baccalaureate Social Work","2004"
"25549",51443,"Journal of Baccalaureate Social Work","2004"
"25550",51444,"Journal of Baccalaureate Social Work","2004"
"25551",51445,"International Social Work","2004"
"25552",51448,"International Social Work","2004"
"25553",51467,"Social Work & Social Sciences Review","2004"
"25554",51472,"Journal of Social Work in Disability & Rehabilitation","2004"
"25555",51473,"Journal of Social Work in Disability & Rehabilitation","2004"
"25556",51474,"Journal of Social Work in Disability & Rehabilitation","2004"
"25557",51475,"Journal of Social Work in Disability & Rehabilitation","2004"
"25558",51476,"European Journal of Social Work","2004"
"25559",51482,"British Journal of Social Work","2004"
"25560",51483,"British Journal of Social Work","2004"
"25561",51484,"British Journal of Social Work","2004"
"25562",51485,"British Journal of Social Work","2004"
"25563",51489,"Journal of Baccalaureate Social Work","2004"
"25564",51490,"Journal of Baccalaureate Social Work","2004"
"25565",51491,"Families in Society","2004"
"25566",51516,"Social Work in Mental Health","2004"
"25567",51529,"Journal of Religion & Spirituality in Social Work","2004"
"25568",51530,"Journal of Religion & Spirituality in Social Work","2004"
"25569",51531,"Journal of Religion & Spirituality in Social Work","2004"
"25570",51532,"Journal of Religion & Spirituality in Social Work","2004"
"25571",51533,"Journal of Religion & Spirituality in Social Work","2004"
"25572",51534,"Families in Society","2004"
"25573",51563,"Journal of Family Social Work","2004"
"25574",51564,"Journal of Family Social Work","2004"
"25575",51565,"Journal of Family Social Work","2004"
"25576",51566,"Journal of Human Behavior in the Social Environment","2004"
"25577",51580,"Journal of Family Social Work","2004"
"25578",51581,"Journal of Family Social Work","2004"
"25579",51582,"Social Work Research","2004"
"25580",51606,"Social Service Review","2004"
"25581",51614,"Social Service Review","2004"
"25582",51615,"Social Service Review","2004"
"25583",51626,"Journal of Social Work in Disability & Rehabilitation","2004"
"25584",51627,"Journal of Social Work in Disability & Rehabilitation","2004"
"25585",51628,"Journal of Social Work in Disability & Rehabilitation","2004"
"25586",51629,"Journal of Gerontological Social Work","2004"
"25587",51647,"Journal of Family Social Work","2004"
"25588",51648,"Journal of Family Social Work","2004"
"25589",51649,"Journal of Family Social Work","2004"
"25590",51650,"Journal of Ethnic & Cultural Diversity in Social Work","2004"
"25591",51686,"Journal of Sociology & Social Welfare","2004"
"25592",51731,"Journal of Social Work in Disability & Rehabilitation","2004"
"25593",51732,"Smith College Studies in Social Work","2004"
"25594",51733,"Journal of Social Work in Disability & Rehabilitation","2004"
"25595",51734,"Journal of Social Work in Disability & Rehabilitation","2004"
"25596",51735,"Journal of Social Service Research","2004"
"25597",51750,"Journal of Teaching in Social Work","2004"
"25598",51751,"Journal of Teaching in Social Work","2004"
"25599",51752,"Journal of Teaching in Social Work","2004"
"25600",51753,"Journal of Teaching in Social Work","2004"
"25601",51754,"Journal of Teaching in Social Work","2004"
"25602",51755,"Journal of Teaching in Social Work","2004"
"25603",51756,"Journal of Teaching in Social Work","2004"
"25604",51757,"Journal of Teaching in Social Work","2004"
"25605",51758,"Journal of Teaching in Social Work","2004"
"25606",51759,"Journal of Teaching in Social Work","2004"
"25607",51760,"Journal of Teaching in Social Work","2004"
"25608",51761,"Administration in Social Work","2004"
"25609",51769,"Social Work","2004"
"25610",51791,"Journal of Social Work in Disability & Rehabilitation","2004"
"25611",51792,"Journal of Social Work in Disability & Rehabilitation","2004"
"25612",51793,"Journal of Social Work in Disability & Rehabilitation","2004"
"25613",51794,"Social Work Research","2004"
"25614",51807,"British Journal of Social Work","2004"
"25615",51823,"Health & Social Work","2004"
"25616",51845,"Social Service Review","2004"
"25617",51865,"Journal of Evidence-Based Social Work","2004"
"25618",51866,"Journal of Evidence-Based Social Work","2004"
"25619",51867,"Journal of Evidence-Based Social Work","2004"
"25620",51868,"Journal of Evidence-Based Social Work","2004"
"25621",51869,"Journal of Social Work Practice in the Addictions","2004"
"25622",51881,"Social Work","2004"
"25623",51920,"International Social Work","2004"
"25624",51924,"Health & Social Work","2004"
"25625",51943,"Journal of Baccalaureate Social Work","2004"
"25626",51944,"Journal of Baccalaureate Social Work","2004"
"25627",51945,"Journal of Baccalaureate Social Work","2004"
"25628",51946,"Journal of Baccalaureate Social Work","2004"
"25629",51947,"European Journal of Social Work","2004"
"25630",51949,"Journal of Baccalaureate Social Work","2004"
"25631",51950,"Journal of Baccalaureate Social Work","2004"
"25632",51951,"Journal of Baccalaureate Social Work","2004"
"25633",51952,"Social Work in Mental Health","2004"
"25634",51953,"Social Work in Mental Health","2004"
"25635",51954,"Social Work in Mental Health","2004"
"25636",51956,"Social Work in Mental Health","2004"
"25637",51958,"Social Work in Mental Health","2004"
"25638",51990,"Journal of Sociology & Social Welfare","2003"
"25639",52007,"Journal of Family Social Work","2003"
"25640",52008,"Journal of Family Social Work","2003"
"25641",52009,"Journal of Family Social Work","2003"
"25642",52010,"Journal of Family Social Work","2003"
"25643",52011,"Social Work in Health Care","2003"
"25644",52017,"Journal of Teaching in Social Work","2003"
"25645",52018,"Journal of Teaching in Social Work","2003"
"25646",52019,"Journal of Teaching in Social Work","2003"
"25647",52020,"Journal of Teaching in Social Work","2003"
"25648",52021,"Journal of Teaching in Social Work","2003"
"25649",52022,"Journal of Human Behavior in the Social Environment","2003"
"25650",52023,"Journal of Gerontological Social Work","2003"
"25651",52041,"British Journal of Social Work","2003"
"25652",52043,"Journal of Social Work in Disability & Rehabilitation","2003"
"25653",52044,"Journal of Social Work in Disability & Rehabilitation","2003"
"25654",52045,"Journal of Social Work in Disability & Rehabilitation","2003"
"25655",52046,"Journal of Social Work in Disability & Rehabilitation","2003"
"25656",52047,"Journal of Social Work in Disability & Rehabilitation","2003"
"25657",52048,"Journal of Social Work in Disability & Rehabilitation","2003"
"25658",52049,"Journal of Social Work in Disability & Rehabilitation","2003"
"25659",52050,"Journal of Gerontological Social Work","2003"
"25660",52059,"Canadian Social Work","2003"
"25661",52060,"Canadian Social Work","2003"
"25662",52061,"Canadian Social Work","2003"
"25663",52062,"Canadian Social Work","2003"
"25664",52063,"Canadian Social Work","2003"
"25665",52064,"Canadian Social Work","2003"
"25666",52065,"Canadian Social Work","2003"
"25667",52066,"Canadian Social Work","2003"
"25668",52067,"Canadian Social Work","2003"
"25669",52068,"Journal of Ethnic & Cultural Diversity in Social Work","2003"
"25670",52074,"Journal of Baccalaureate Social Work","2003"
"25671",52075,"Journal of Baccalaureate Social Work","2003"
"25672",52076,"Journal of Baccalaureate Social Work","2003"
"25673",52077,"Journal of Baccalaureate Social Work","2003"
"25674",52078,"Journal of Baccalaureate Social Work","2003"
"25675",52079,"Journal of Baccalaureate Social Work","2003"
"25676",52080,"Journal of Baccalaureate Social Work","2003"
"25677",52081,"Journal of Baccalaureate Social Work","2003"
"25678",52082,"Journal of Social Service Research","2003"
"25679",52092,"British Journal of Social Work","2003"
"25680",52094,"British Journal of Social Work","2003"
"25681",52096,"British Journal of Social Work","2003"
"25682",52105,"Journal of Ethnic & Cultural Diversity in Social Work","2003"
"25683",52108,"Journal of Teaching in Social Work","2003"
"25684",52109,"Journal of Teaching in Social Work","2003"
"25685",52110,"Journal of Teaching in Social Work","2003"
"25686",52111,"Journal of Teaching in Social Work","2003"
"25687",52112,"Journal of Teaching in Social Work","2003"
"25688",52115,"European Journal of Social Work","2003"
"25689",52117,"European Journal of Social Work","2003"
"25690",52130,"European Journal of Social Work","2003"
"25691",52141,"Journal of Social Work Practice in the Addictions","2003"
"25692",52144,"Families in Society","2003"
"25693",52151,"Journal of Social Work in Disability & Rehabilitation","2003"
"25694",52152,"Journal of Social Work in Disability & Rehabilitation","2003"
"25695",52153,"Journal of Social Work in Disability & Rehabilitation","2003"
"25696",52154,"Social Work in Health Care","2003"
"25697",52159,"Journal of Family Social Work","2003"
"25698",52160,"Journal of Family Social Work","2003"
"25699",52161,"Journal of Family Social Work","2003"
"25700",52162,"British Journal of Social Work","2003"
"25701",52164,"Journal of Family Social Work","2003"
"25702",52165,"British Journal of Social Work","2003"
"25703",52166,"British Journal of Social Work","2003"
"25704",52207,"Journal of Family Social Work","2003"
"25705",52208,"Journal of Family Social Work","2003"
"25706",52209,"Journal of Family Social Work","2003"
"25707",52210,"Journal of Family Social Work","2003"
"25708",52211,"Journal of Family Social Work","2003"
"25709",52212,"Social Work Research","2003"
"25710",52235,"International Social Work","2003"
"25711",52236,"Social Work in Health Care","2003"
"25712",52237,"Social Work in Health Care","2003"
"25713",52239,"Social Work in Health Care","2003"
"25714",52244,"Journal of Sociology & Social Welfare","2003"
"25715",52246,"Journal of Sociology & Social Welfare","2003"
"25716",52248,"Social Work in Mental Health","2003"
"25717",52255,"Social Work in Health Care","2003"
"25718",52263,"International Social Work","2003"
"25719",52265,"Social Work","2003"
"25720",52287,"Journal of Human Behavior in the Social Environment","2003"
"25721",52327,"Smith College Studies in Social Work","2003"
"25722",52329,"Smith College Studies in Social Work","2003"
"25723",52330,"Smith College Studies in Social Work","2003"
"25724",52333,"Journal of Sociology & Social Welfare","2003"
"25725",52337,"Journal of Sociology & Social Welfare","2003"
"25726",52341,"Journal of Sociology & Social Welfare","2003"
"25727",52343,"Journal of Sociology & Social Welfare","2003"
